TRoll,TPitch, mavlink_attitude_t.roll, mavlink_attitude_t.pitch, mavlink_attitude_t.yaw, mavlink_attitude_t.rollspeed, mavlink_attitude_t.pitchspeed, mavlink_attitude_t.yawspeed, mavlink_ahrs_t.omegaIx, mavlink_ahrs_t.omegaIy, mavlink_ahrs_t.omegaIz, mavlink_ahrs_t.error_rp, mavlink_ahrs_t.error_yaw, mavlink_ekf_status_report_t.velocity_variance, mavlink_ekf_status_report_t.pos_horiz_variance, mavlink_ekf_status_report_t.pos_vert_variance, mavlink_ekf_status_report_t.compass_variance, mavlink_ekf_status_report_t.terrain_alt_variance, mavlink_ekf_status_report_t.airspeed_variance
0,0,0.003969002,0.03045692,2.897981,0.000892523,0.000907725,-0.002423001,0,0,0,0,0,0,0,0,0,0,0
0,0,0.004192943,0.03060082,2.896331,0.000327695,0.000916707,-0.002231536,0,0,0,0,0,0,0,0,0,0,0
0,0,0.004249577,0.0306216,2.894975,0.00042121,0.000467725,-0.002327688,0,0,0,0,0,0,0,0,0,0,0
0,0,0.004393107,0.03047633,2.89372,0.001013035,-8.08E-05,-0.001339625,0,0,0,0,0,0,0,0,0,0,0
0,0,0.004437568,0.03031402,2.892679,0.000828728,0.000346964,-0.002258723,0,0,0,0,0,0,0,0,0,0,0
0,0,0.004815078,0.03013195,2.891352,0.000546365,-0.000178849,-0.001322584,0,0,0,0,0,0,0,0,0,0,0
0,0,0.004987282,0.03027726,2.890312,-3.83E-05,0.000276935,-0.000578684,0,0,0,0,0,0,0,0,0,0,0
0,0,0.005296868,0.03043127,2.888779,0.000841624,0.000564709,-0.001829926,0,0,0,0,0,0,0,0,0,0,0
0,0,0.005347158,0.03071001,2.887951,0.000348867,0.000643207,-0.001517886,0,0,0,0,0,0,0,0,0,0,0
0,0,0.005278132,0.03070059,2.887062,-0.000628312,0.000251558,-0.001280173,0,0,0,0,0,0,0,0,0,0,0
0,0,0.005278132,0.03070059,2.887062,-0.000628312,0.000251558,-0.001280173,0,0,0,0,0,0,0,0,0,0,0
0,0,0.005278132,0.03070059,2.887062,-0.000628312,0.000251558,-0.001280173,0,0,0,0,0,0,0,0,0,0,0
0,0,0.005278132,0.03070059,2.887062,-0.000628312,0.000251558,-0.001280173,0,0,0,0,0,0,0,0,0,0,0
0.3050078,1.753185,0.005278132,0.03070059,2.887062,-0.000628312,0.000251558,-0.001280173,0,0,0,0,0,0,0,0,0,0,0
0.3050078,1.753185,0.005278132,0.03070059,2.887062,-0.000628312,0.000251558,-0.001280173,0,0,0,0,0,0,0,0,0,0,0
0.3050078,1.753185,0.005278132,0.03070059,2.887062,-0.000628312,0.000251558,-0.001280173,0,0,0,0,0,0,0,0,0,0,0
0.3050078,1.753185,0.005278132,0.03070059,2.887062,-0.000628312,0.000251558,-0.001280173,0,0,0,0,0,0,0,0,0,0,0
0.3050078,1.753185,0.005278132,0.03070059,2.887062,-0.000628312,0.000251558,-0.001280173,0,0,0,0,0,0,0,0,0,0,0
0.3050078,1.753185,0.005278132,0.03070059,2.887062,-0.000628312,0.000251558,-0.001280173,-0.000242781,-0.00053201,-0.001433598,0.01642437,0.04218468,0,0,0,0,0,0
0.3050078,1.753185,0.005278132,0.03070059,2.887062,-0.000628312,0.000251558,-0.001280173,-0.000242781,-0.00053201,-0.001433598,0.01642437,0.04218468,0.01669529,0.02149045,0.01460854,0.01968112,0,0
0.3050078,1.753185,0.005271867,0.03049765,2.885706,-0.000638706,4.99E-05,-0.002071881,-0.000242781,-0.00053201,-0.001433598,0.01642437,0.04218468,0.01669529,0.02149045,0.01460854,0.01968112,0,0
0.3050078,1.753185,0.005271867,0.03049765,2.885706,-0.000638706,4.99E-05,-0.002071881,-0.000242781,-0.00053201,-0.001433598,0.01642437,0.04218468,0.01669529,0.02149045,0.01460854,0.01968112,0,0
0.3050078,1.753185,0.005271867,0.03049765,2.885706,-0.000638706,4.99E-05,-0.002071881,-0.000242781,-0.00053201,-0.001433598,0.01642437,0.04218468,0.01669529,0.02149045,0.01460854,0.01968112,0,0
0.3050078,1.753185,0.005271867,0.03049765,2.885706,-0.000638706,4.99E-05,-0.002071881,-0.000242781,-0.00053201,-0.001433598,0.01642437,0.04218468,0.01669529,0.02149045,0.01460854,0.01968112,0,0
0.3001874,1.748446,0.005271867,0.03049765,2.885706,-0.000638706,4.99E-05,-0.002071881,-0.000242781,-0.00053201,-0.001433598,0.01642437,0.04218468,0.01669529,0.02149045,0.01460854,0.01968112,0,0
0.3001874,1.748446,0.005257,0.03050383,2.885158,0.00060375,0.000824584,-0.000253817,-0.000242781,-0.00053201,-0.001433598,0.01642437,0.04218468,0.01669529,0.02149045,0.01460854,0.01968112,0,0
0.3001874,1.748446,0.005257,0.03050383,2.885158,0.00060375,0.000824584,-0.000253817,-0.000242781,-0.00053201,-0.001433598,0.01642437,0.04218468,0.01669529,0.02149045,0.01460854,0.01968112,0,0
0.3001874,1.748446,0.005257,0.03050383,2.885158,0.00060375,0.000824584,-0.000253817,-0.000242781,-0.00053201,-0.001433598,0.01642437,0.04218468,0.01669529,0.02149045,0.01460854,0.01968112,0,0
0.3001874,1.748446,0.005257,0.03050383,2.885158,0.00060375,0.000824584,-0.000253817,-0.000242781,-0.00053201,-0.001433598,0.01642437,0.04218468,0.01669529,0.02149045,0.01460854,0.01968112,0,0
0.3001874,1.748446,0.005257,0.03050383,2.885158,0.00060375,0.000824584,-0.000253817,-0.000242781,-0.00053201,-0.001433598,0.01642437,0.04218468,0.01669529,0.02149045,0.01460854,0.01968112,0,0
