TRoll,TPitch, mavlink_nav_controller_output_t.alt_error, mavlink_attitude_t.roll, mavlink_attitude_t.pitch, mavlink_attitude_t.yaw, mavlink_attitude_t.rollspeed, mavlink_attitude_t.pitchspeed, mavlink_attitude_t.yawspeed, mavlink_ahrs_t.omegaIx, mavlink_ahrs_t.omegaIy, mavlink_ahrs_t.omegaIz, mavlink_ahrs_t.error_rp, mavlink_ahrs_t.error_yaw, mavlink_ekf_status_report_t.velocity_variance, mavlink_ekf_status_report_t.pos_horiz_variance, mavlink_ekf_status_report_t.pos_vert_variance, mavlink_ekf_status_report_t.compass_variance, mavlink_ekf_status_report_t.terrain_alt_variance
-0.411396,-0.7281963,-3.419198,-0.007526042,-0.01388947,1.504046,0.000545187,0.001447512,-0.000976013,-0.00051949,-0.00041795,0.003628825,0.01405706,0.06472922,0.1281901,0.01621114,0.01371648,0.004582827,0.03597062
-0.411396,-0.7281963,-3.419198,-0.007526042,-0.01388947,1.504046,0.000545187,0.001447512,-0.000976013,-0.00051949,-0.00041795,0.003628825,0.01405706,0.06472922,0.1281901,0.01621114,0.01371648,0.004582827,0.03597062
-0.411396,-0.7281963,-3.419198,-0.007526042,-0.01388947,1.504046,0.000545187,0.001447512,-0.000976013,-0.00051949,-0.00041795,0.003628825,0.01405706,0.06472922,0.1281901,0.01621114,0.01371648,0.004582827,0.03597062
-0.411396,-0.7281963,-3.419198,-0.007526042,-0.01388947,1.504046,0.000545187,0.001447512,-0.000976013,-0.00051949,-0.00041795,0.003628825,0.01405706,0.06472922,0.1281901,0.01621114,0.01371648,0.004582827,0.03597062
-0.4269902,-0.8108439,-3.431971,-0.007526042,-0.01388947,1.504046,0.000545187,0.001447512,-0.000976013,-0.00051949,-0.00041795,0.003628825,0.01405706,0.06472922,0.1281901,0.01621114,0.01371648,0.004582827,0.03597062
-0.4269902,-0.8108439,-3.431971,-0.007526042,-0.01388947,1.504046,0.000545187,0.001447512,-0.000976013,-0.00051949,-0.00041795,0.003628825,0.01405706,0.06472922,0.1281901,0.01621114,0.01371648,0.004582827,0.03597062
-0.4269902,-0.8108439,-3.431971,-0.007526042,-0.01388947,1.504046,0.000545187,0.001447512,-0.000976013,-0.00051949,-0.00041795,0.003628825,0.01405706,0.06472922,0.1281901,0.01621114,0.01371648,0.004582827,0.03597062
-0.4269902,-0.8108439,-3.431971,-0.007526042,-0.01388947,1.504046,0.000545187,0.001447512,-0.000976013,-0.00051949,-0.00041795,0.003628825,0.01405706,0.06472922,0.1281901,0.01621114,0.01371648,0.004582827,0.03597062
-0.4269902,-0.8108439,-3.431971,-0.007526042,-0.01388947,1.504046,0.000545187,0.001447512,-0.000976013,-0.00051949,-0.00041795,0.003628825,0.01405706,0.06472922,0.1281901,0.01621114,0.01371648,0.004582827,0.03597062
-0.4269902,-0.8108439,-3.431971,-0.007526042,-0.01388947,1.504046,0.000545187,0.001447512,-0.000976013,-0.000502272,-0.000435621,0.003615841,0.01420104,0.06750032,0.1281901,0.01621114,0.01371648,0.004582827,0.03597062
-0.4269902,-0.8108439,-3.431971,-0.007526042,-0.01388947,1.504046,0.000545187,0.001447512,-0.000976013,-0.000502272,-0.000435621,0.003615841,0.01420104,0.06750032,0.2128491,0.01369546,0.005844,0.01785001,0.03439023
-0.4269902,-0.8108439,-3.431971,-0.007227739,-0.01471467,1.505387,0.000579957,0.00078857,0.00020105,-0.000502272,-0.000435621,0.003615841,0.01420104,0.06750032,0.2128491,0.01369546,0.005844,0.01785001,0.03439023
-0.4269902,-0.8108439,-3.431971,-0.007027884,-0.01491578,1.5066,6.00E-05,0.001571456,0.001008524,-0.000502272,-0.000435621,0.003615841,0.01420104,0.06750032,0.2128491,0.01369546,0.005844,0.01785001,0.03439023
-0.4269902,-0.8108439,-3.431971,-0.007027884,-0.01491578,1.5066,6.00E-05,0.001571456,0.001008524,-0.000502272,-0.000435621,0.003615841,0.01420104,0.06750032,0.2128491,0.01369546,0.005844,0.01785001,0.03439023
-0.4269902,-0.8108439,-3.431971,-0.007027884,-0.01491578,1.5066,6.00E-05,0.001571456,0.001008524,-0.000502272,-0.000435621,0.003615841,0.01420104,0.06750032,0.2128491,0.01369546,0.005844,0.01785001,0.03439023
-0.4269902,-0.8108439,-3.431971,-0.007027884,-0.01491578,1.5066,6.00E-05,0.001571456,0.001008524,-0.000502272,-0.000435621,0.003615841,0.01420104,0.06750032,0.2128491,0.01369546,0.005844,0.01785001,0.03439023
-0.4030033,-0.851571,-3.457959,-0.007027884,-0.01491578,1.5066,6.00E-05,0.001571456,0.001008524,-0.000502272,-0.000435621,0.003615841,0.01420104,0.06750032,0.2128491,0.01369546,0.005844,0.01785001,0.03439023
-0.4030033,-0.851571,-3.457959,-0.007027884,-0.01491578,1.5066,6.00E-05,0.001571456,0.001008524,-0.000502272,-0.000435621,0.003615841,0.01420104,0.06750032,0.2128491,0.01369546,0.005844,0.01785001,0.03439023
-0.4030033,-0.851571,-3.457959,-0.007027884,-0.01491578,1.5066,6.00E-05,0.001571456,0.001008524,-0.000502272,-0.000435621,0.003615841,0.01420104,0.06750032,0.2128491,0.01369546,0.005844,0.01785001,0.03439023
-0.4030033,-0.851571,-3.457959,-0.007027884,-0.01491578,1.5066,6.00E-05,0.001571456,0.001008524,-0.000502272,-0.000435621,0.003615841,0.01420104,0.06750032,0.2128491,0.01369546,0.005844,0.01785001,0.03439023
-0.4030033,-0.851571,-3.457959,-0.007027884,-0.01491578,1.5066,6.00E-05,0.001571456,0.001008524,-0.000502272,-0.000435621,0.003615841,0.01420104,0.06750032,0.2128491,0.01369546,0.005844,0.01785001,0.03439023
-0.4030033,-0.851571,-3.457959,-0.007027884,-0.01491578,1.5066,6.00E-05,0.001571456,0.001008524,-0.000505496,-0.000428103,0.003620566,0.01393075,0.06811032,0.2128491,0.01369546,0.005844,0.01785001,0.03439023
-0.4030033,-0.851571,-3.457959,-0.007027884,-0.01491578,1.5066,6.00E-05,0.001571456,0.001008524,-0.000505496,-0.000428103,0.003620566,0.01393075,0.06811032,0.05194376,0.007854612,0.0114668,0.01440948,0.04092941
-0.4030033,-0.851571,-3.457959,-0.007058032,-0.0147142,1.507867,-0.000453868,0.001012514,0.00248684,-0.000505496,-0.000428103,0.003620566,0.01393075,0.06811032,0.05194376,0.007854612,0.0114668,0.01440948,0.04092941
-0.4030033,-0.851571,-3.457959,-0.007073665,-0.01450248,1.509254,3.73E-05,0.000700132,0.004076485,-0.000505496,-0.000428103,0.003620566,0.01393075,0.06811032,0.05194376,0.007854612,0.0114668,0.01440948,0.04092941
-0.4030033,-0.851571,-3.457959,-0.007073665,-0.01450248,1.509254,3.73E-05,0.000700132,0.004076485,-0.000505496,-0.000428103,0.003620566,0.01393075,0.06811032,0.05194376,0.007854612,0.0114668,0.01440948,0.04092941
-0.4030033,-0.851571,-3.457959,-0.007073665,-0.01450248,1.509254,3.73E-05,0.000700132,0.004076485,-0.000505496,-0.000428103,0.003620566,0.01393075,0.06811032,0.05194376,0.007854612,0.0114668,0.01440948,0.04092941
-0.4030033,-0.851571,-3.457959,-0.007073665,-0.01450248,1.509254,3.73E-05,0.000700132,0.004076485,-0.000505496,-0.000428103,0.003620566,0.01393075,0.06811032,0.05194376,0.007854612,0.0114668,0.01440948,0.04092941
-0.4034252,-0.8270458,-3.481959,-0.007073665,-0.01450248,1.509254,3.73E-05,0.000700132,0.004076485,-0.000505496,-0.000428103,0.003620566,0.01393075,0.06811032,0.05194376,0.007854612,0.0114668,0.01440948,0.04092941
-0.4034252,-0.8270458,-3.481959,-0.007073665,-0.01450248,1.509254,3.73E-05,0.000700132,0.004076485,-0.000505496,-0.000428103,0.003620566,0.01393075,0.06811032,0.05194376,0.007854612,0.0114668,0.01440948,0.04092941
-0.4034252,-0.8270458,-3.481959,-0.007073665,-0.01450248,1.509254,3.73E-05,0.000700132,0.004076485,-0.000505496,-0.000428103,0.003620566,0.01393075,0.06811032,0.05194376,0.007854612,0.0114668,0.01440948,0.04092941
-0.4034252,-0.8270458,-3.481959,-0.007073665,-0.01450248,1.509254,3.73E-05,0.000700132,0.004076485,-0.000505496,-0.000428103,0.003620566,0.01393075,0.06811032,0.05194376,0.007854612,0.0114668,0.01440948,0.04092941
-0.4034252,-0.8270458,-3.481959,-0.007073665,-0.01450248,1.509254,3.73E-05,0.000700132,0.004076485,-0.000505496,-0.000428103,0.003620566,0.01393075,0.06811032,0.05194376,0.007854612,0.0114668,0.01440948,0.04092941
-0.4034252,-0.8270458,-3.481959,-0.007073665,-0.01450248,1.509254,3.73E-05,0.000700132,0.004076485,-0.000508807,-0.000431228,0.003655227,0.01428083,0.07043527,0.05194376,0.007854612,0.0114668,0.01440948,0.04092941
-0.4034252,-0.8270458,-3.481959,-0.007073665,-0.01450248,1.509254,3.73E-05,0.000700132,0.004076485,-0.000508807,-0.000431228,0.003655227,0.01428083,0.07043527,0.07034108,0.003212376,0.008347911,0.01202043,0.04139179
-0.4034252,-0.8270458,-3.481959,-0.007013712,-0.01442513,1.510549,0.001173418,0.000372625,0.00239864,-0.000508807,-0.000431228,0.003655227,0.01428083,0.07043527,0.07034108,0.003212376,0.008347911,0.01202043,0.04139179
-0.4034252,-0.8270458,-3.481959,-0.006929819,-0.0142569,1.511789,0.000915536,0.00171118,0.002603187,-0.000508807,-0.000431228,0.003655227,0.01428083,0.07043527,0.07034108,0.003212376,0.008347911,0.01202043,0.04139179
-0.4034252,-0.8270458,-3.481959,-0.006929819,-0.0142569,1.511789,0.000915536,0.00171118,0.002603187,-0.000508807,-0.000431228,0.003655227,0.01428083,0.07043527,0.07034108,0.003212376,0.008347911,0.01202043,0.04139179
-0.4034252,-0.8270458,-3.481959,-0.006929819,-0.0142569,1.511789,0.000915536,0.00171118,0.002603187,-0.000508807,-0.000431228,0.003655227,0.01428083,0.07043527,0.07034108,0.003212376,0.008347911,0.01202043,0.04139179
-0.4034252,-0.8270458,-3.481959,-0.006929819,-0.0142569,1.511789,0.000915536,0.00171118,0.002603187,-0.000508807,-0.000431228,0.003655227,0.01428083,0.07043527,0.07034108,0.003212376,0.008347911,0.01202043,0.04139179
-0.3915477,-0.8147047,-3.516505,-0.006929819,-0.0142569,1.511789,0.000915536,0.00171118,0.002603187,-0.000508807,-0.000431228,0.003655227,0.01428083,0.07043527,0.07034108,0.003212376,0.008347911,0.01202043,0.04139179
-0.3915477,-0.8147047,-3.516505,-0.006929819,-0.0142569,1.511789,0.000915536,0.00171118,0.002603187,-0.000508807,-0.000431228,0.003655227,0.01428083,0.07043527,0.07034108,0.003212376,0.008347911,0.01202043,0.04139179
-0.3915477,-0.8147047,-3.516505,-0.006929819,-0.0142569,1.511789,0.000915536,0.00171118,0.002603187,-0.000508807,-0.000431228,0.003655227,0.01428083,0.07043527,0.07034108,0.003212376,0.008347911,0.01202043,0.04139179
-0.3915477,-0.8147047,-3.516505,-0.006929819,-0.0142569,1.511789,0.000915536,0.00171118,0.002603187,-0.000508807,-0.000431228,0.003655227,0.01428083,0.07043527,0.07034108,0.003212376,0.008347911,0.01202043,0.04139179
-0.3915477,-0.8147047,-3.516505,-0.006929819,-0.0142569,1.511789,0.000915536,0.00171118,0.002603187,-0.000508807,-0.000431228,0.003655227,0.01428083,0.07043527,0.07034108,0.003212376,0.008347911,0.01202043,0.04139179
-0.3915477,-0.8147047,-3.516505,-0.006929819,-0.0142569,1.511789,0.000915536,0.00171118,0.002603187,-0.000502377,-0.000432054,0.00366028,0.0152687,0.07098167,0.07034108,0.003212376,0.008347911,0.01202043,0.04139179
-0.3915477,-0.8147047,-3.516505,-0.006929819,-0.0142569,1.511789,0.000915536,0.00171118,0.002603187,-0.000502377,-0.000432054,0.00366028,0.0152687,0.07098167,0.07983106,0.009712613,0.00795775,0.006408975,0.04846952
-0.3915477,-0.8147047,-3.516505,-0.006679565,-0.0141934,1.513119,0.000619437,0.000570194,-0.000286967,-0.000502377,-0.000432054,0.00366028,0.0152687,0.07098167,0.07983106,0.009712613,0.00795775,0.006408975,0.04846952
-0.3915477,-0.8147047,-3.516505,-0.006367534,-0.0141438,1.514374,0.00124635,0.00114274,-0.0002107,-0.000502377,-0.000432054,0.00366028,0.0152687,0.07098167,0.07983106,0.009712613,0.00795775,0.006408975,0.04846952
-0.3915477,-0.8147047,-3.516505,-0.006367534,-0.0141438,1.514374,0.00124635,0.00114274,-0.0002107,-0.000502377,-0.000432054,0.00366028,0.0152687,0.07098167,0.07983106,0.009712613,0.00795775,0.006408975,0.04846952
-0.3915477,-0.8147047,-3.516505,-0.006367534,-0.0141438,1.514374,0.00124635,0.00114274,-0.0002107,-0.000502377,-0.000432054,0.00366028,0.0152687,0.07098167,0.07983106,0.009712613,0.00795775,0.006408975,0.04846952
-0.3915477,-0.8147047,-3.516505,-0.006367534,-0.0141438,1.514374,0.00124635,0.00114274,-0.0002107,-0.000502377,-0.000432054,0.00366028,0.0152687,0.07098167,0.07983106,0.009712613,0.00795775,0.006408975,0.04846952
-0.3527533,-0.80405,-3.543482,-0.006367534,-0.0141438,1.514374,0.00124635,0.00114274,-0.0002107,-0.000502377,-0.000432054,0.00366028,0.0152687,0.07098167,0.07983106,0.009712613,0.00795775,0.006408975,0.04846952
-0.3527533,-0.80405,-3.543482,-0.006367534,-0.0141438,1.514374,0.00124635,0.00114274,-0.0002107,-0.000502377,-0.000432054,0.00366028,0.0152687,0.07098167,0.07983106,0.009712613,0.00795775,0.006408975,0.04846952
-0.3527533,-0.80405,-3.543482,-0.006367534,-0.0141438,1.514374,0.00124635,0.00114274,-0.0002107,-0.000502377,-0.000432054,0.00366028,0.0152687,0.07098167,0.07983106,0.009712613,0.00795775,0.006408975,0.04846952
-0.3527533,-0.80405,-3.543482,-0.006367534,-0.0141438,1.514374,0.00124635,0.00114274,-0.0002107,-0.000502377,-0.000432054,0.00366028,0.0152687,0.07098167,0.07983106,0.009712613,0.00795775,0.006408975,0.04846952
-0.3527533,-0.80405,-3.543482,-0.006367534,-0.0141438,1.514374,0.00124635,0.00114274,-0.0002107,-0.000502377,-0.000432054,0.00366028,0.0152687,0.07098167,0.07983106,0.009712613,0.00795775,0.006408975,0.04846952
-0.3527533,-0.80405,-3.543482,-0.006367534,-0.0141438,1.514374,0.00124635,0.00114274,-0.0002107,-0.000496175,-0.000430452,0.003652382,0.01476287,0.06949088,0.07983106,0.009712613,0.00795775,0.006408975,0.04846952
-0.3527533,-0.80405,-3.543482,-0.006367534,-0.0141438,1.514374,0.00124635,0.00114274,-0.0002107,-0.000496175,-0.000430452,0.003652382,0.01476287,0.06949088,0.03161611,0.01400491,0.009246823,0.01371324,0.04747937
-0.3527533,-0.80405,-3.543482,-0.006046144,-0.01400094,1.515627,0.001588774,0.000661731,0.001352949,-0.000496175,-0.000430452,0.003652382,0.01476287,0.06949088,0.03161611,0.01400491,0.009246823,0.01371324,0.04747937
-0.3527533,-0.80405,-3.543482,-0.005460592,-0.01395314,1.517162,0.000763605,0.000311994,0.00265625,-0.000496175,-0.000430452,0.003652382,0.01476287,0.06949088,0.03161611,0.01400491,0.009246823,0.01371324,0.04747937
-0.3527533,-0.80405,-3.543482,-0.005460592,-0.01395314,1.517162,0.000763605,0.000311994,0.00265625,-0.000496175,-0.000430452,0.003652382,0.01476287,0.06949088,0.03161611,0.01400491,0.009246823,0.01371324,0.04747937
-0.3527533,-0.80405,-3.543482,-0.005460592,-0.01395314,1.517162,0.000763605,0.000311994,0.00265625,-0.000496175,-0.000430452,0.003652382,0.01476287,0.06949088,0.03161611,0.01400491,0.009246823,0.01371324,0.04747937
-0.3527533,-0.80405,-3.543482,-0.005460592,-0.01395314,1.517162,0.000763605,0.000311994,0.00265625,-0.000496175,-0.000430452,0.003652382,0.01476287,0.06949088,0.03161611,0.01400491,0.009246823,0.01371324,0.04747937
-0.2998851,-0.7987304,-3.574723,-0.005460592,-0.01395314,1.517162,0.000763605,0.000311994,0.00265625,-0.000496175,-0.000430452,0.003652382,0.01476287,0.06949088,0.03161611,0.01400491,0.009246823,0.01371324,0.04747937
-0.2998851,-0.7987304,-3.574723,-0.005460592,-0.01395314,1.517162,0.000763605,0.000311994,0.00265625,-0.000496175,-0.000430452,0.003652382,0.01476287,0.06949088,0.03161611,0.01400491,0.009246823,0.01371324,0.04747937
-0.2998851,-0.7987304,-3.574723,-0.005460592,-0.01395314,1.517162,0.000763605,0.000311994,0.00265625,-0.000496175,-0.000430452,0.003652382,0.01476287,0.06949088,0.03161611,0.01400491,0.009246823,0.01371324,0.04747937
-0.2998851,-0.7987304,-3.574723,-0.005460592,-0.01395314,1.517162,0.000763605,0.000311994,0.00265625,-0.000496175,-0.000430452,0.003652382,0.01476287,0.06949088,0.03161611,0.01400491,0.009246823,0.01371324,0.04747937
-0.2998851,-0.7987304,-3.574723,-0.005460592,-0.01395314,1.517162,0.000763605,0.000311994,0.00265625,-0.000496175,-0.000430452,0.003652382,0.01476287,0.06949088,0.03161611,0.01400491,0.009246823,0.01371324,0.04747937
-0.2998851,-0.7987304,-3.574723,-0.005460592,-0.01395314,1.517162,0.000763605,0.000311994,0.00265625,-0.000491442,-0.000436707,0.00370666,0.01451094,0.0643299,0.03161611,0.01400491,0.009246823,0.01371324,0.04747937
-0.2998851,-0.7987304,-3.574723,-0.005460592,-0.01395314,1.517162,0.000763605,0.000311994,0.00265625,-0.000491442,-0.000436707,0.00370666,0.01451094,0.0643299,0.05201945,0.03532849,0.001530987,0.02426821,0.05188173
-0.2998851,-0.7987304,-3.574723,-0.005060817,-0.01394206,1.518614,0.000492399,-0.000262678,0.002623651,-0.000491442,-0.000436707,0.00370666,0.01451094,0.0643299,0.05201945,0.03532849,0.001530987,0.02426821,0.05188173
-0.2998851,-0.7987304,-3.574723,-0.004705612,-0.01382928,1.520114,0.000888324,-0.000925554,-0.000756586,-0.000491442,-0.000436707,0.00370666,0.01451094,0.0643299,0.05201945,0.03532849,0.001530987,0.02426821,0.05188173
-0.2998851,-0.7987304,-3.574723,-0.004705612,-0.01382928,1.520114,0.000888324,-0.000925554,-0.000756586,-0.000491442,-0.000436707,0.00370666,0.01451094,0.0643299,0.05201945,0.03532849,0.001530987,0.02426821,0.05188173
-0.2998851,-0.7987304,-3.574723,-0.004705612,-0.01382928,1.520114,0.000888324,-0.000925554,-0.000756586,-0.000491442,-0.000436707,0.00370666,0.01451094,0.0643299,0.05201945,0.03532849,0.001530987,0.02426821,0.05188173
-0.2998851,-0.7987304,-3.574723,-0.004705612,-0.01382928,1.520114,0.000888324,-0.000925554,-0.000756586,-0.000491442,-0.000436707,0.00370666,0.01451094,0.0643299,0.05201945,0.03532849,0.001530987,0.02426821,0.05188173
-0.2611275,-0.7904058,-3.606152,-0.004705612,-0.01382928,1.520114,0.000888324,-0.000925554,-0.000756586,-0.000491442,-0.000436707,0.00370666,0.01451094,0.0643299,0.05201945,0.03532849,0.001530987,0.02426821,0.05188173
-0.2611275,-0.7904058,-3.606152,-0.004705612,-0.01382928,1.520114,0.000888324,-0.000925554,-0.000756586,-0.000491442,-0.000436707,0.00370666,0.01451094,0.0643299,0.05201945,0.03532849,0.001530987,0.02426821,0.05188173
-0.2611275,-0.7904058,-3.606152,-0.004705612,-0.01382928,1.520114,0.000888324,-0.000925554,-0.000756586,-0.000491442,-0.000436707,0.00370666,0.01451094,0.0643299,0.05201945,0.03532849,0.001530987,0.02426821,0.05188173
-0.2611275,-0.7904058,-3.606152,-0.004705612,-0.01382928,1.520114,0.000888324,-0.000925554,-0.000756586,-0.000491442,-0.000436707,0.00370666,0.01451094,0.0643299,0.05201945,0.03532849,0.001530987,0.02426821,0.05188173
-0.2611275,-0.7904058,-3.606152,-0.004705612,-0.01382928,1.520114,0.000888324,-0.000925554,-0.000756586,-0.000491442,-0.000436707,0.00370666,0.01451094,0.0643299,0.05201945,0.03532849,0.001530987,0.02426821,0.05188173
-0.2611275,-0.7904058,-3.606152,-0.004705612,-0.01382928,1.520114,0.000888324,-0.000925554,-0.000756586,-0.000479785,-0.000429941,0.003662988,0.01412213,0.06869875,0.05201945,0.03532849,0.001530987,0.02426821,0.05188173
-0.2611275,-0.7904058,-3.606152,-0.004705612,-0.01382928,1.520114,0.000888324,-0.000925554,-0.000756586,-0.000479785,-0.000429941,0.003662988,0.01412213,0.06869875,0.05242493,0.02652393,0.000239128,0.001010457,0.05333386
-0.2611275,-0.7904058,-3.606152,-0.00440364,-0.01379277,1.521597,0.000501951,0.000617002,0.002336332,-0.000479785,-0.000429941,0.003662988,0.01412213,0.06869875,0.05242493,0.02652393,0.000239128,0.001010457,0.05333386
-0.2611275,-0.7904058,-3.606152,-0.00440364,-0.01379277,1.521597,0.000501951,0.000617002,0.002336332,-0.000479785,-0.000429941,0.003662988,0.01412213,0.06869875,0.05242493,0.02652393,0.000239128,0.001010457,0.05333386
-0.2611275,-0.7904058,-3.606152,-0.00440364,-0.01379277,1.521597,0.000501951,0.000617002,0.002336332,-0.000479785,-0.000429941,0.003662988,0.01412213,0.06869875,0.05242493,0.02652393,0.000239128,0.001010457,0.05333386
-0.2611275,-0.7904058,-3.606152,-0.00440364,-0.01379277,1.521597,0.000501951,0.000617002,0.002336332,-0.000479785,-0.000429941,0.003662988,0.01412213,0.06869875,0.05242493,0.02652393,0.000239128,0.001010457,0.05333386
-0.2098535,-0.7923569,-3.631124,-0.00440364,-0.01379277,1.521597,0.000501951,0.000617002,0.002336332,-0.000479785,-0.000429941,0.003662988,0.01412213,0.06869875,0.05242493,0.02652393,0.000239128,0.001010457,0.05333386
-0.2098535,-0.7923569,-3.631124,-0.0036625,-0.0138294,1.523462,0.000109092,-1.10E-05,0.005673076,-0.000479785,-0.000429941,0.003662988,0.01412213,0.06869875,0.05242493,0.02652393,0.000239128,0.001010457,0.05333386
-0.2098535,-0.7923569,-3.631124,-0.0036625,-0.0138294,1.523462,0.000109092,-1.10E-05,0.005673076,-0.000479785,-0.000429941,0.003662988,0.01412213,0.06869875,0.05242493,0.02652393,0.000239128,0.001010457,0.05333386
-0.2098535,-0.7923569,-3.631124,-0.0036625,-0.0138294,1.523462,0.000109092,-1.10E-05,0.005673076,-0.000479785,-0.000429941,0.003662988,0.01412213,0.06869875,0.05242493,0.02652393,0.000239128,0.001010457,0.05333386
-0.2098535,-0.7923569,-3.631124,-0.0036625,-0.0138294,1.523462,0.000109092,-1.10E-05,0.005673076,-0.000479785,-0.000429941,0.003662988,0.01412213,0.06869875,0.05242493,0.02652393,0.000239128,0.001010457,0.05333386
-0.2098535,-0.7923569,-3.631124,-0.0036625,-0.0138294,1.523462,0.000109092,-1.10E-05,0.005673076,-0.000479785,-0.000429941,0.003662988,0.01412213,0.06869875,0.05242493,0.02652393,0.000239128,0.001010457,0.05333386
-0.2098535,-0.7923569,-3.631124,-0.0036625,-0.0138294,1.523462,0.000109092,-1.10E-05,0.005673076,-0.000469889,-0.00043326,0.003686418,0.01369654,0.06747754,0.05242493,0.02652393,0.000239128,0.001010457,0.05333386
-0.2098535,-0.7923569,-3.631124,-0.0036625,-0.0138294,1.523462,0.000109092,-1.10E-05,0.005673076,-0.000469889,-0.00043326,0.003686418,0.01369654,0.06747754,0.02649391,0.02863906,0.0141013,0.004851372,0.05220331
-0.2098535,-0.7923569,-3.631124,-0.001953657,-0.01342177,1.529473,0.000875879,0.000956269,-0.000323248,-0.000469889,-0.00043326,0.003686418,0.01369654,0.06747754,0.02649391,0.02863906,0.0141013,0.004851372,0.05220331
-0.2098535,-0.7923569,-3.631124,-0.001953657,-0.01342177,1.529473,0.000875879,0.000956269,-0.000323248,-0.000469889,-0.00043326,0.003686418,0.01369654,0.06747754,0.02649391,0.02863906,0.0141013,0.004851372,0.05220331
-0.2098535,-0.7923569,-3.631124,-0.001953657,-0.01342177,1.529473,0.000875879,0.000956269,-0.000323248,-0.000469889,-0.00043326,0.003686418,0.01369654,0.06747754,0.02649391,0.02863906,0.0141013,0.004851372,0.05220331
