TRoll,TPitch, mavlink_attitude_t.roll, mavlink_attitude_t.pitch, mavlink_attitude_t.yaw, mavlink_attitude_t.rollspeed, mavlink_attitude_t.pitchspeed, mavlink_attitude_t.yawspeed, mavlink_ahrs_t.omegaIx, mavlink_ahrs_t.omegaIy, mavlink_ahrs_t.omegaIz, mavlink_ahrs_t.error_rp, mavlink_ahrs_t.error_yaw, mavlink_ekf_status_report_t.velocity_variance, mavlink_ekf_status_report_t.pos_horiz_variance, mavlink_ekf_status_report_t.pos_vert_variance, mavlink_ekf_status_report_t.compass_variance, mavlink_ekf_status_report_t.terrain_alt_variance, mavlink_ekf_status_report_t.airspeed_variance
-0.058841,-0.2021593,-0.001135092,-0.003532693,-0.7198673,-0.000604403,0.00012181,-0.00063089,-0.000322217,-0.000219693,0.00047321,0.000448623,0.01076556,0.007167595,0.009739348,0.002814945,0.09435456,0,0
-0.058841,-0.2021593,-0.001172668,-0.003480429,-0.7210237,7.73E-05,0.000901541,-0.000495742,-0.000322217,-0.000219693,0.00047321,0.000448623,0.01076556,0.007167595,0.009739348,0.002814945,0.09435456,0,0
-0.058841,-0.2021593,-0.001172668,-0.003480429,-0.7210237,7.73E-05,0.000901541,-0.000495742,-0.000322217,-0.000219693,0.00047321,0.000448623,0.01076556,0.007167595,0.009739348,0.002814945,0.09435456,0,0
-0.058841,-0.2021593,-0.001172668,-0.003480429,-0.7210237,7.73E-05,0.000901541,-0.000495742,-0.000322217,-0.000219693,0.00047321,0.000448623,0.01076556,0.007167595,0.009739348,0.002814945,0.09435456,0,0
-0.058841,-0.2021593,-0.001172668,-0.003480429,-0.7210237,7.73E-05,0.000901541,-0.000495742,-0.000322217,-0.000219693,0.00047321,0.000448623,0.01076556,0.007167595,0.009739348,0.002814945,0.09435456,0,0
-0.058841,-0.2021593,-0.001172668,-0.003480429,-0.7210237,7.73E-05,0.000901541,-0.000495742,-0.000322217,-0.000219693,0.00047321,0.000448623,0.01076556,0.007167595,0.009739348,0.002814945,0.09435456,0,0
-0.07004617,-0.1960385,-0.001172668,-0.003480429,-0.7210237,7.73E-05,0.000901541,-0.000495742,-0.000322217,-0.000219693,0.00047321,0.000448623,0.01076556,0.007167595,0.009739348,0.002814945,0.09435456,0,0
-0.07004617,-0.1960385,-0.001415344,-0.003334642,-0.7221531,0.000427311,0.000929841,0.000414733,-0.000322217,-0.000219693,0.00047321,0.000448623,0.01076556,0.007167595,0.009739348,0.002814945,0.09435456,0,0
-0.07004617,-0.1960385,-0.001415344,-0.003334642,-0.7221531,0.000427311,0.000929841,0.000414733,-0.000323444,-0.000219572,0.000468708,0.000692205,0.01345083,0.007167595,0.009739348,0.002814945,0.09435456,0,0
-0.07004617,-0.1960385,-0.001415344,-0.003334642,-0.7221531,0.000427311,0.000929841,0.000414733,-0.000323444,-0.000219572,0.000468708,0.000692205,0.01345083,0.00986535,0.01035902,0.0107694,0.08861544,0,0
-0.07004617,-0.1960385,-0.001415344,-0.003334642,-0.7221531,0.000427311,0.000929841,0.000414733,-0.000323444,-0.000219572,0.000468708,0.000692205,0.01345083,0.00986535,0.01035902,0.0107694,0.08861544,0,0
-0.07004617,-0.1960385,-0.001415344,-0.003334642,-0.7221531,0.000427311,0.000929841,0.000414733,-0.000323444,-0.000219572,0.000468708,0.000692205,0.01345083,0.00986535,0.01035902,0.0107694,0.08861544,0,0
-0.07004617,-0.1960385,-0.001415344,-0.003334642,-0.7221531,0.000427311,0.000929841,0.000414733,-0.000323444,-0.000219572,0.000468708,0.000692205,0.01345083,0.00986535,0.01035902,0.0107694,0.08861544,0,0
-0.07004617,-0.1960385,-0.001415344,-0.003334642,-0.7221531,0.000427311,0.000929841,0.000414733,-0.000323444,-0.000219572,0.000468708,0.000692205,0.01345083,0.00986535,0.01035902,0.0107694,0.08861544,0,0
-0.07004617,-0.1960385,-0.001415344,-0.003334642,-0.7221531,0.000427311,0.000929841,0.000414733,-0.000323444,-0.000219572,0.000468708,0.000692205,0.01345083,0.00986535,0.01035902,0.0107694,0.08861544,0,0
-0.07004617,-0.1960385,-0.001415344,-0.003334642,-0.7221531,0.000427311,0.000929841,0.000414733,-0.000323444,-0.000219572,0.000468708,0.000692205,0.01345083,0.00986535,0.01035902,0.0107694,0.08861544,0,0
-0.07004617,-0.1960385,-0.001415344,-0.003334642,-0.7221531,0.000427311,0.000929841,0.000414733,-0.000323444,-0.000219572,0.000468708,0.000692205,0.01345083,0.00986535,0.01035902,0.0107694,0.08861544,0,0
-0.08910447,-0.1874048,-0.001415344,-0.003334642,-0.7221531,0.000427311,0.000929841,0.000414733,-0.000323444,-0.000219572,0.000468708,0.000692205,0.01345083,0.00986535,0.01035902,0.0107694,0.08861544,0,0
-0.08910447,-0.1874048,-0.001687316,-0.003200543,-0.7234513,-0.000173451,0.001126779,0.001394794,-0.000323444,-0.000219572,0.000468708,0.000692205,0.01345083,0.00986535,0.01035902,0.0107694,0.08861544,0,0
-0.08910447,-0.1874048,-0.001687316,-0.003200543,-0.7234513,-0.000173451,0.001126779,0.001394794,-0.000323404,-0.000219593,0.000463422,0.000623334,0.007778632,0.00986535,0.01035902,0.0107694,0.08861544,0,0
-0.08910447,-0.1874048,-0.001687316,-0.003200543,-0.7234513,-0.000173451,0.001126779,0.001394794,-0.000323404,-0.000219593,0.000463422,0.000623334,0.007778632,0.01534754,0.01106821,0.002379911,0.09874889,0,0
-0.08910447,-0.1874048,-0.001687316,-0.003200543,-0.7234513,-0.000173451,0.001126779,0.001394794,-0.000323404,-0.000219593,0.000463422,0.000623334,0.007778632,0.01534754,0.01106821,0.002379911,0.09874889,0,0
-0.08910447,-0.1874048,-0.001687316,-0.003200543,-0.7234513,-0.000173451,0.001126779,0.001394794,-0.000323404,-0.000219593,0.000463422,0.000623334,0.007778632,0.01534754,0.01106821,0.002379911,0.09874889,0,0
-0.08910447,-0.1874048,-0.001687316,-0.003200543,-0.7234513,-0.000173451,0.001126779,0.001394794,-0.000323404,-0.000219593,0.000463422,0.000623334,0.007778632,0.01534754,0.01106821,0.002379911,0.09874889,0,0
-0.08910447,-0.1874048,-0.001687316,-0.003200543,-0.7234513,-0.000173451,0.001126779,0.001394794,-0.000323404,-0.000219593,0.000463422,0.000623334,0.007778632,0.01534754,0.01106821,0.002379911,0.09874889,0,0
-0.08910447,-0.1874048,-0.001577443,-0.003241392,-0.7245492,0.001226708,0.000600448,0.000236392,-0.000323404,-0.000219593,0.000463422,0.000623334,0.007778632,0.01534754,0.01106821,0.002379911,0.09874889,0,0
-0.08910447,-0.1874048,-0.001577443,-0.003241392,-0.7245492,0.001226708,0.000600448,0.000236392,-0.000323404,-0.000219593,0.000463422,0.000623334,0.007778632,0.01534754,0.01106821,0.002379911,0.09874889,0,0
-0.08910447,-0.1874048,-0.001577443,-0.003241392,-0.7245492,0.001226708,0.000600448,0.000236392,-0.000323404,-0.000219593,0.000463422,0.000623334,0.007778632,0.01534754,0.01106821,0.002379911,0.09874889,0,0
-0.08910447,-0.1874048,-0.001577443,-0.003241392,-0.7245492,0.001226708,0.000600448,0.000236392,-0.000323404,-0.000219593,0.000463422,0.000623334,0.007778632,0.01534754,0.01106821,0.002379911,0.09874889,0,0
-0.0909089,-0.1849858,-0.001577443,-0.003241392,-0.7245492,0.001226708,0.000600448,0.000236392,-0.000323404,-0.000219593,0.000463422,0.000623334,0.007778632,0.01534754,0.01106821,0.002379911,0.09874889,0,0
-0.0909089,-0.1849858,-0.0015991,-0.003319943,-0.7255875,-0.000154371,0.001920855,0.000104697,-0.000323404,-0.000219593,0.000463422,0.000623334,0.007778632,0.01534754,0.01106821,0.002379911,0.09874889,0,0
-0.0909089,-0.1849858,-0.0015991,-0.003319943,-0.7255875,-0.000154371,0.001920855,0.000104697,-0.000323328,-0.000219992,0.000459669,0.000731396,0.008105788,0.01534754,0.01106821,0.002379911,0.09874889,0,0
-0.0909089,-0.1849858,-0.0015991,-0.003319943,-0.7255875,-0.000154371,0.001920855,0.000104697,-0.000323328,-0.000219992,0.000459669,0.000731396,0.008105788,0.01733026,0.01242204,0.004517694,0.08171675,0,0
-0.0909089,-0.1849858,-0.0015991,-0.003319943,-0.7255875,-0.000154371,0.001920855,0.000104697,-0.000323328,-0.000219992,0.000459669,0.000731396,0.008105788,0.01733026,0.01242204,0.004517694,0.08171675,0,0
-0.0909089,-0.1849858,-0.0015991,-0.003319943,-0.7255875,-0.000154371,0.001920855,0.000104697,-0.000323328,-0.000219992,0.000459669,0.000731396,0.008105788,0.01733026,0.01242204,0.004517694,0.08171675,0,0
-0.0909089,-0.1849858,-0.0015991,-0.003319943,-0.7255875,-0.000154371,0.001920855,0.000104697,-0.000323328,-0.000219992,0.000459669,0.000731396,0.008105788,0.01733026,0.01242204,0.004517694,0.08171675,0,0
-0.0909089,-0.1849858,-0.0015991,-0.003319943,-0.7255875,-0.000154371,0.001920855,0.000104697,-0.000323328,-0.000219992,0.000459669,0.000731396,0.008105788,0.01733026,0.01242204,0.004517694,0.08171675,0,0
-0.0909089,-0.1849858,-0.0015991,-0.003319943,-0.7255875,-0.000154371,0.001920855,0.000104697,-0.000323328,-0.000219992,0.000459669,0.000731396,0.008105788,0.01733026,0.01242204,0.004517694,0.08171675,0,0
-0.0909089,-0.1849858,-0.0015991,-0.003319943,-0.7255875,-0.000154371,0.001920855,0.000104697,-0.000323328,-0.000219992,0.000459669,0.000731396,0.008105788,0.01733026,0.01242204,0.004517694,0.08171675,0,0
-0.0909089,-0.1849858,-0.0015991,-0.003319943,-0.7255875,-0.000154371,0.001920855,0.000104697,-0.000323328,-0.000219992,0.000459669,0.000731396,0.008105788,0.01733026,0.01242204,0.004517694,0.08171675,0,0
-0.08440986,-0.2006543,-0.0015991,-0.003319943,-0.7255875,-0.000154371,0.001920855,0.000104697,-0.000323328,-0.000219992,0.000459669,0.000731396,0.008105788,0.01733026,0.01242204,0.004517694,0.08171675,0,0
-0.08440986,-0.2006543,-0.001355197,-0.003567023,-0.7277381,0.000130457,0.000275933,-0.000300589,-0.000323328,-0.000219992,0.000459669,0.000731396,0.008105788,0.01733026,0.01242204,0.004517694,0.08171675,0,0
-0.08440986,-0.2006543,-0.001355197,-0.003567023,-0.7277381,0.000130457,0.000275933,-0.000300589,-0.000323867,-0.000221351,0.000447633,0.000478067,0.00768406,0.01733026,0.01242204,0.004517694,0.08171675,0,0
-0.08440986,-0.2006543,-0.001355197,-0.003567023,-0.7277381,0.000130457,0.000275933,-0.000300589,-0.000323867,-0.000221351,0.000447633,0.000478067,0.00768406,0.01983391,0.01615151,0.007474687,0.08340549,0,0
-0.08440986,-0.2006543,-0.001417163,-0.003455691,-0.7297514,0.000604552,7.10E-05,-0.000521565,-0.000323867,-0.000221351,0.000447633,0.000478067,0.00768406,0.01983391,0.01615151,0.007474687,0.08340549,0,0
-0.08440986,-0.2006543,-0.001417163,-0.003455691,-0.7297514,0.000604552,7.10E-05,-0.000521565,-0.000323867,-0.000221351,0.000447633,0.000478067,0.00768406,0.01983391,0.01615151,0.007474687,0.08340549,0,0
-0.08440986,-0.2006543,-0.001417163,-0.003455691,-0.7297514,0.000604552,7.10E-05,-0.000521565,-0.000323867,-0.000221351,0.000447633,0.000478067,0.00768406,0.01983391,0.01615151,0.007474687,0.08340549,0,0
-0.08440986,-0.2006543,-0.001417163,-0.003455691,-0.7297514,0.000604552,7.10E-05,-0.000521565,-0.000323867,-0.000221351,0.000447633,0.000478067,0.00768406,0.01983391,0.01615151,0.007474687,0.08340549,0,0
-0.08440986,-0.2006543,-0.001417163,-0.003455691,-0.7297514,0.000604552,7.10E-05,-0.000521565,-0.000323867,-0.000221351,0.000447633,0.000478067,0.00768406,0.01983391,0.01615151,0.007474687,0.08340549,0,0
-0.08440986,-0.2006543,-0.001417163,-0.003455691,-0.7297514,0.000604552,7.10E-05,-0.000521565,-0.000323867,-0.000221351,0.000447633,0.000478067,0.00768406,0.01983391,0.01615151,0.007474687,0.08340549,0,0
-0.08440986,-0.2006543,-0.001417163,-0.003455691,-0.7297514,0.000604552,7.10E-05,-0.000521565,-0.000323867,-0.000221351,0.000447633,0.000478067,0.00768406,0.01983391,0.01615151,0.007474687,0.08340549,0,0
-0.08440986,-0.2006543,-0.001417163,-0.003455691,-0.7297514,0.000604552,7.10E-05,-0.000521565,-0.000323867,-0.000221351,0.000447633,0.000478067,0.00768406,0.01983391,0.01615151,0.007474687,0.08340549,0,0
-0.07820837,-0.1996375,-0.001417163,-0.003455691,-0.7297514,0.000604552,7.10E-05,-0.000521565,-0.000323867,-0.000221351,0.000447633,0.000478067,0.00768406,0.01983391,0.01615151,0.007474687,0.08340549,0,0
-0.07820837,-0.1996375,-0.001724126,-0.003269205,-0.7322983,0.00071338,-0.000189441,-0.000465564,-0.000323867,-0.000221351,0.000447633,0.000478067,0.00768406,0.01983391,0.01615151,0.007474687,0.08340549,0,0
-0.07820837,-0.1996375,-0.001724126,-0.003269205,-0.7322983,0.00071338,-0.000189441,-0.000465564,-0.000325704,-0.000221385,0.000436403,0.000889678,0.01233455,0.01983391,0.01615151,0.007474687,0.08340549,0,0
-0.07820837,-0.1996375,-0.001724126,-0.003269205,-0.7322983,0.00071338,-0.000189441,-0.000465564,-0.000325704,-0.000221385,0.000436403,0.000889678,0.01233455,0.01046886,0.01200092,0.01422538,0.07930475,0,0
-0.07820837,-0.1996375,-0.001724126,-0.003269205,-0.7322983,0.00071338,-0.000189441,-0.000465564,-0.000325704,-0.000221385,0.000436403,0.000889678,0.01233455,0.01046886,0.01200092,0.01422538,0.07930475,0,0
-0.07820837,-0.1996375,-0.001724126,-0.003269205,-0.7322983,0.00071338,-0.000189441,-0.000465564,-0.000325704,-0.000221385,0.000436403,0.000889678,0.01233455,0.01046886,0.01200092,0.01422538,0.07930475,0,0
-0.07820837,-0.1996375,-0.001724126,-0.003269205,-0.7322983,0.00071338,-0.000189441,-0.000465564,-0.000325704,-0.000221385,0.000436403,0.000889678,0.01233455,0.01046886,0.01200092,0.01422538,0.07930475,0,0
-0.07820837,-0.1996375,-0.002118002,-0.002983001,-0.7344571,0.000399428,-0.000429848,-0.000649306,-0.000325704,-0.000221385,0.000436403,0.000889678,0.01233455,0.01046886,0.01200092,0.01422538,0.07930475,0,0
-0.07820837,-0.1996375,-0.002118002,-0.002983001,-0.7344571,0.000399428,-0.000429848,-0.000649306,-0.000325704,-0.000221385,0.000436403,0.000889678,0.01233455,0.01046886,0.01200092,0.01422538,0.07930475,0,0
-0.07820837,-0.1996375,-0.002118002,-0.002983001,-0.7344571,0.000399428,-0.000429848,-0.000649306,-0.000325704,-0.000221385,0.000436403,0.000889678,0.01233455,0.01046886,0.01200092,0.01422538,0.07930475,0,0
-0.07820837,-0.1996375,-0.002118002,-0.002983001,-0.7344571,0.000399428,-0.000429848,-0.000649306,-0.000325704,-0.000221385,0.000436403,0.000889678,0.01233455,0.01046886,0.01200092,0.01422538,0.07930475,0,0
-0.07820837,-0.1996375,-0.002118002,-0.002983001,-0.7344571,0.000399428,-0.000429848,-0.000649306,-0.000325704,-0.000221385,0.000436403,0.000889678,0.01233455,0.01046886,0.01200092,0.01422538,0.07930475,0,0
-0.1234976,-0.1692882,-0.002118002,-0.002983001,-0.7344571,0.000399428,-0.000429848,-0.000649306,-0.000325704,-0.000221385,0.000436403,0.000889678,0.01233455,0.01046886,0.01200092,0.01422538,0.07930475,0,0
-0.1234976,-0.1692882,-0.002175009,-0.002962129,-0.7364236,-9.68E-05,-0.000538896,-0.000319373,-0.000325704,-0.000221385,0.000436403,0.000889678,0.01233455,0.01046886,0.01200092,0.01422538,0.07930475,0,0
-0.1234976,-0.1692882,-0.002175009,-0.002962129,-0.7364236,-9.68E-05,-0.000538896,-0.000319373,-0.000325797,-0.000222387,0.000425901,0.000882216,0.006603295,0.01046886,0.01200092,0.01422538,0.07930475,0,0
-0.1234976,-0.1692882,-0.002175009,-0.002962129,-0.7364236,-9.68E-05,-0.000538896,-0.000319373,-0.000325797,-0.000222387,0.000425901,0.000882216,0.006603295,0.01422771,0.01491028,0.01451855,0.07408793,0,0
-0.1234976,-0.1692882,-0.002175009,-0.002962129,-0.7364236,-9.68E-05,-0.000538896,-0.000319373,-0.000325797,-0.000222387,0.000425901,0.000882216,0.006603295,0.01422771,0.01491028,0.01451855,0.07408793,0,0
-0.1234976,-0.1692882,-0.002175009,-0.002962129,-0.7364236,-9.68E-05,-0.000538896,-0.000319373,-0.000325797,-0.000222387,0.000425901,0.000882216,0.006603295,0.01422771,0.01491028,0.01451855,0.07408793,0,0
-0.1234976,-0.1692882,-0.002175009,-0.002962129,-0.7364236,-9.68E-05,-0.000538896,-0.000319373,-0.000325797,-0.000222387,0.000425901,0.000882216,0.006603295,0.01422771,0.01491028,0.01451855,0.07408793,0,0
-0.1234976,-0.1692882,-0.002175009,-0.002962129,-0.7364236,-9.68E-05,-0.000538896,-0.000319373,-0.000325797,-0.000222387,0.000425901,0.000882216,0.006603295,0.01422771,0.01491028,0.01451855,0.07408793,0,0
-0.1234976,-0.1692882,-0.002245107,-0.003090506,-0.7384211,0.000537909,0.000143499,-0.000354785,-0.000325797,-0.000222387,0.000425901,0.000882216,0.006603295,0.01422771,0.01491028,0.01451855,0.07408793,0,0
-0.1234976,-0.1692882,-0.002245107,-0.003090506,-0.7384211,0.000537909,0.000143499,-0.000354785,-0.000325797,-0.000222387,0.000425901,0.000882216,0.006603295,0.01422771,0.01491028,0.01451855,0.07408793,0,0
-0.1234976,-0.1692882,-0.002245107,-0.003090506,-0.7384211,0.000537909,0.000143499,-0.000354785,-0.000325797,-0.000222387,0.000425901,0.000882216,0.006603295,0.01422771,0.01491028,0.01451855,0.07408793,0,0
-0.1234976,-0.1692882,-0.002245107,-0.003090506,-0.7384211,0.000537909,0.000143499,-0.000354785,-0.000325797,-0.000222387,0.000425901,0.000882216,0.006603295,0.01422771,0.01491028,0.01451855,0.07408793,0,0
-0.1296224,-0.1767346,-0.002245107,-0.003090506,-0.7384211,0.000537909,0.000143499,-0.000354785,-0.000325797,-0.000222387,0.000425901,0.000882216,0.006603295,0.01422771,0.01491028,0.01451855,0.07408793,0,0
-0.1296224,-0.1767346,-0.002069638,-0.00351429,-0.7401164,-0.000149121,0.000420263,-0.00114989,-0.000325797,-0.000222387,0.000425901,0.000882216,0.006603295,0.01422771,0.01491028,0.01451855,0.07408793,0,0
-0.1296224,-0.1767346,-0.002069638,-0.00351429,-0.7401164,-0.000149121,0.000420263,-0.00114989,-0.000325383,-0.000223859,0.000416034,0.000790826,0.006460237,0.01422771,0.01491028,0.01451855,0.07408793,0,0
