TRoll,TPitch, mavlink_nav_controller_output_t.alt_error, mavlink_attitude_t.roll, mavlink_attitude_t.pitch, mavlink_attitude_t.yaw, mavlink_attitude_t.rollspeed, mavlink_attitude_t.pitchspeed, mavlink_attitude_t.yawspeed, mavlink_ahrs_t.omegaIx, mavlink_ahrs_t.omegaIy, mavlink_ahrs_t.omegaIz, mavlink_ahrs_t.error_rp, mavlink_ahrs_t.error_yaw, mavlink_ekf_status_report_t.velocity_variance, mavlink_ekf_status_report_t.pos_horiz_variance, mavlink_ekf_status_report_t.pos_vert_variance, mavlink_ekf_status_report_t.compass_variance, mavlink_ekf_status_report_t.terrain_alt_variance
-30.80206,22.12451,-4.05314,-0.5375621,0.4468385,-1.6443,0.2642341,0.1244755,0.2014757,-0.000670735,-0.001108334,-7.44E-05,0.08119414,0.09474425,0.1015698,0.02578298,0.005908227,0.2156713,0.009462886
-30.80206,22.12451,-4.05314,-0.5375621,0.4468385,-1.6443,0.2642341,0.1244755,0.2014757,-0.000670735,-0.001108334,-7.44E-05,0.08119414,0.09474425,0.05935339,0.01484549,0.009090796,0.2134782,0.01349736
-30.80206,22.12451,-4.05314,-0.5375621,0.4468385,-1.6443,0.2642341,0.1244755,0.2014757,-0.000670735,-0.001108334,-7.44E-05,0.08119414,0.09474425,0.05935339,0.01484549,0.009090796,0.2134782,0.01349736
-30.80206,22.12451,-4.05314,-0.5375621,0.4468385,-1.6443,0.2642341,0.1244755,0.2014757,-0.000670735,-0.001108334,-7.44E-05,0.08119414,0.09474425,0.05935339,0.01484549,0.009090796,0.2134782,0.01349736
-30.80206,22.12451,-4.05314,-0.5375621,0.4468385,-1.6443,0.2642341,0.1244755,0.2014757,-0.000670735,-0.001108334,-7.44E-05,0.08119414,0.09474425,0.05935339,0.01484549,0.009090796,0.2134782,0.01349736
-30.80206,22.12451,-4.05314,-0.5375621,0.4468385,-1.6443,0.2642341,0.1244755,0.2014757,-0.000670735,-0.001108334,-7.44E-05,0.08119414,0.09474425,0.05935339,0.01484549,0.009090796,0.2134782,0.01349736
-34.72318,24.64969,-4.096241,-0.5375621,0.4468385,-1.6443,0.2642341,0.1244755,0.2014757,-0.000670735,-0.001108334,-7.44E-05,0.08119414,0.09474425,0.05935339,0.01484549,0.009090796,0.2134782,0.01349736
-34.72318,24.64969,-4.096241,-0.6268786,0.4416865,-1.574374,-0.3310507,0.3602858,0.02998012,-0.000670735,-0.001108334,-7.44E-05,0.08119414,0.09474425,0.05935339,0.01484549,0.009090796,0.2134782,0.01349736
-34.72318,24.64969,-4.096241,-0.6268786,0.4416865,-1.574374,-0.3310507,0.3602858,0.02998012,-0.000670735,-0.001108334,-7.44E-05,0.08119414,0.09474425,0.05935339,0.01484549,0.009090796,0.2134782,0.01349736
-34.72318,24.64969,-4.096241,-0.6268786,0.4416865,-1.574374,-0.3310507,0.3602858,0.02998012,-0.000670735,-0.001108334,-7.44E-05,0.08119414,0.09474425,0.05935339,0.01484549,0.009090796,0.2134782,0.01349736
-34.72318,24.64969,-4.096241,-0.6268786,0.4416865,-1.574374,-0.3310507,0.3602858,0.02998012,-0.000670735,-0.001108334,-7.44E-05,0.08119414,0.09474425,0.05935339,0.01484549,0.009090796,0.2134782,0.01349736
-34.72318,24.64969,-4.096241,-0.6268786,0.4416865,-1.574374,-0.3310507,0.3602858,0.02998012,-0.000667305,-0.00110753,-6.84E-05,0.09666715,0.07781067,0.05935339,0.01484549,0.009090796,0.2134782,0.01349736
-34.72318,24.64969,-4.096241,-0.6268786,0.4416865,-1.574374,-0.3310507,0.3602858,0.02998012,-0.000667305,-0.00110753,-6.84E-05,0.09666715,0.07781067,0.06833195,0.01147818,0.01260372,0.189919,0.01004912
-34.72318,24.64969,-4.096241,-0.6268786,0.4416865,-1.574374,-0.3310507,0.3602858,0.02998012,-0.000667305,-0.00110753,-6.84E-05,0.09666715,0.07781067,0.06833195,0.01147818,0.01260372,0.189919,0.01004912
-34.72318,24.64969,-4.096241,-0.6241058,0.3612476,-1.736757,-0.1562478,0.3640828,-0.4026984,-0.000667305,-0.00110753,-6.84E-05,0.09666715,0.07781067,0.06833195,0.01147818,0.01260372,0.189919,0.01004912
-34.72318,24.64969,-4.096241,-0.6241058,0.3612476,-1.736757,-0.1562478,0.3640828,-0.4026984,-0.000667305,-0.00110753,-6.84E-05,0.09666715,0.07781067,0.06833195,0.01147818,0.01260372,0.189919,0.01004912
-34.72318,24.64969,-4.096241,-0.6241058,0.3612476,-1.736757,-0.1562478,0.3640828,-0.4026984,-0.000667305,-0.00110753,-6.84E-05,0.09666715,0.07781067,0.06833195,0.01147818,0.01260372,0.189919,0.01004912
-34.72318,24.64969,-4.096241,-0.6241058,0.3612476,-1.736757,-0.1562478,0.3640828,-0.4026984,-0.000667305,-0.00110753,-6.84E-05,0.09666715,0.07781067,0.06833195,0.01147818,0.01260372,0.189919,0.01004912
-34.49216,23.67147,-4.043477,-0.6241058,0.3612476,-1.736757,-0.1562478,0.3640828,-0.4026984,-0.000667305,-0.00110753,-6.84E-05,0.09666715,0.07781067,0.06833195,0.01147818,0.01260372,0.189919,0.01004912
-34.49216,23.67147,-4.043477,-0.6241058,0.3612476,-1.736757,-0.1562478,0.3640828,-0.4026984,-0.000667305,-0.00110753,-6.84E-05,0.09666715,0.07781067,0.06833195,0.01147818,0.01260372,0.189919,0.01004912
-34.49216,23.67147,-4.043477,-0.6241058,0.3612476,-1.736757,-0.1562478,0.3640828,-0.4026984,-0.000667305,-0.00110753,-6.84E-05,0.09666715,0.07781067,0.06833195,0.01147818,0.01260372,0.189919,0.01004912
-34.49216,23.67147,-4.043477,-0.6241058,0.3612476,-1.736757,-0.1562478,0.3640828,-0.4026984,-0.000667305,-0.00110753,-6.84E-05,0.09666715,0.07781067,0.06833195,0.01147818,0.01260372,0.189919,0.01004912
-34.49216,23.67147,-4.043477,-0.5788976,0.4185456,-1.675279,-0.4867712,-0.3474129,0.1676451,-0.000667305,-0.00110753,-6.84E-05,0.09666715,0.07781067,0.06833195,0.01147818,0.01260372,0.189919,0.01004912
-34.49216,23.67147,-4.043477,-0.5788976,0.4185456,-1.675279,-0.4867712,-0.3474129,0.1676451,-0.000673208,-0.001122787,-6.79E-05,0.1033429,0.05874632,0.06833195,0.01147818,0.01260372,0.189919,0.01004912
-34.49216,23.67147,-4.043477,-0.5788976,0.4185456,-1.675279,-0.4867712,-0.3474129,0.1676451,-0.000673208,-0.001122787,-6.79E-05,0.1033429,0.05874632,0.115077,0.01154509,0.01110503,0.1605921,0.01486601
-34.49216,23.67147,-4.043477,-0.5788976,0.4185456,-1.675279,-0.4867712,-0.3474129,0.1676451,-0.000673208,-0.001122787,-6.79E-05,0.1033429,0.05874632,0.115077,0.01154509,0.01110503,0.1605921,0.01486601
-34.49216,23.67147,-4.043477,-0.5694848,0.4241605,-1.740424,0.6395469,-0.2721149,-0.7382582,-0.000673208,-0.001122787,-6.79E-05,0.1033429,0.05874632,0.115077,0.01154509,0.01110503,0.1605921,0.01486601
-34.49216,23.67147,-4.043477,-0.5694848,0.4241605,-1.740424,0.6395469,-0.2721149,-0.7382582,-0.000673208,-0.001122787,-6.79E-05,0.1033429,0.05874632,0.115077,0.01154509,0.01110503,0.1605921,0.01486601
-34.49216,23.67147,-4.043477,-0.5694848,0.4241605,-1.740424,0.6395469,-0.2721149,-0.7382582,-0.000673208,-0.001122787,-6.79E-05,0.1033429,0.05874632,0.115077,0.01154509,0.01110503,0.1605921,0.01486601
-34.49216,23.67147,-4.043477,-0.5694848,0.4241605,-1.740424,0.6395469,-0.2721149,-0.7382582,-0.000673208,-0.001122787,-6.79E-05,0.1033429,0.05874632,0.115077,0.01154509,0.01110503,0.1605921,0.01486601
-32.36152,23.176,-4.047224,-0.5694848,0.4241605,-1.740424,0.6395469,-0.2721149,-0.7382582,-0.000673208,-0.001122787,-6.79E-05,0.1033429,0.05874632,0.115077,0.01154509,0.01110503,0.1605921,0.01486601
-32.36152,23.176,-4.047224,-0.5694848,0.4241605,-1.740424,0.6395469,-0.2721149,-0.7382582,-0.000673208,-0.001122787,-6.79E-05,0.1033429,0.05874632,0.115077,0.01154509,0.01110503,0.1605921,0.01486601
-32.36152,23.176,-4.047224,-0.5694848,0.4241605,-1.740424,0.6395469,-0.2721149,-0.7382582,-0.000673208,-0.001122787,-6.79E-05,0.1033429,0.05874632,0.115077,0.01154509,0.01110503,0.1605921,0.01486601
-32.36152,23.176,-4.047224,-0.5694848,0.4241605,-1.740424,0.6395469,-0.2721149,-0.7382582,-0.000673208,-0.001122787,-6.79E-05,0.1033429,0.05874632,0.115077,0.01154509,0.01110503,0.1605921,0.01486601
-32.36152,23.176,-4.047224,-0.5694848,0.4241605,-1.740424,0.6395469,-0.2721149,-0.7382582,-0.000675805,-0.001125733,-6.23E-05,0.08149359,0.05841513,0.115077,0.01154509,0.01110503,0.1605921,0.01486601
-32.36152,23.176,-4.047224,-0.5694848,0.4241605,-1.740424,0.6395469,-0.2721149,-0.7382582,-0.000675805,-0.001125733,-6.23E-05,0.08149359,0.05841513,0.1281542,0.001723992,0.000271947,0.1495229,0.008651253
-32.36152,23.176,-4.047224,-0.5859573,0.3736485,-1.890719,0.1806431,0.01591044,-0.2526793,-0.000675805,-0.001125733,-6.23E-05,0.08149359,0.05841513,0.1281542,0.001723992,0.000271947,0.1495229,0.008651253
-32.36152,23.176,-4.047224,-0.5859573,0.3736485,-1.890719,0.1806431,0.01591044,-0.2526793,-0.000675805,-0.001125733,-6.23E-05,0.08149359,0.05841513,0.1281542,0.001723992,0.000271947,0.1495229,0.008651253
-32.36152,23.176,-4.047224,-0.5859573,0.3736485,-1.890719,0.1806431,0.01591044,-0.2526793,-0.000675805,-0.001125733,-6.23E-05,0.08149359,0.05841513,0.1281542,0.001723992,0.000271947,0.1495229,0.008651253
-32.36152,23.176,-4.047224,-0.5859573,0.3736485,-1.890719,0.1806431,0.01591044,-0.2526793,-0.000675805,-0.001125733,-6.23E-05,0.08149359,0.05841513,0.1281542,0.001723992,0.000271947,0.1495229,0.008651253
-32.36152,23.176,-4.047224,-0.5859573,0.3736485,-1.890719,0.1806431,0.01591044,-0.2526793,-0.000675805,-0.001125733,-6.23E-05,0.08149359,0.05841513,0.1281542,0.001723992,0.000271947,0.1495229,0.008651253
-35.11547,19.4301,-4.070769,-0.5859573,0.3736485,-1.890719,0.1806431,0.01591044,-0.2526793,-0.000675805,-0.001125733,-6.23E-05,0.08149359,0.05841513,0.1281542,0.001723992,0.000271947,0.1495229,0.008651253
-35.11547,19.4301,-4.070769,-0.6396189,0.3814597,-1.90182,-0.2933596,0.4103525,0.3755326,-0.000675805,-0.001125733,-6.23E-05,0.08149359,0.05841513,0.1281542,0.001723992,0.000271947,0.1495229,0.008651253
-35.11547,19.4301,-4.070769,-0.6396189,0.3814597,-1.90182,-0.2933596,0.4103525,0.3755326,-0.000675805,-0.001125733,-6.23E-05,0.08149359,0.05841513,0.1281542,0.001723992,0.000271947,0.1495229,0.008651253
-35.11547,19.4301,-4.070769,-0.6396189,0.3814597,-1.90182,-0.2933596,0.4103525,0.3755326,-0.000675805,-0.001125733,-6.23E-05,0.08149359,0.05841513,0.1281542,0.001723992,0.000271947,0.1495229,0.008651253
-35.11547,19.4301,-4.070769,-0.6396189,0.3814597,-1.90182,-0.2933596,0.4103525,0.3755326,-0.000675805,-0.001125733,-6.23E-05,0.08149359,0.05841513,0.1281542,0.001723992,0.000271947,0.1495229,0.008651253
-35.11547,19.4301,-4.070769,-0.6396189,0.3814597,-1.90182,-0.2933596,0.4103525,0.3755326,-0.000681976,-0.001134696,-6.02E-05,0.09131985,0.07472015,0.1281542,0.001723992,0.000271947,0.1495229,0.008651253
-35.11547,19.4301,-4.070769,-0.6396189,0.3814597,-1.90182,-0.2933596,0.4103525,0.3755326,-0.000681976,-0.001134696,-6.02E-05,0.09131985,0.07472015,0.1243558,0.00372441,0.002637812,0.1730335,0.01348207
-35.11547,19.4301,-4.070769,-0.6396189,0.3814597,-1.90182,-0.2933596,0.4103525,0.3755326,-0.000681976,-0.001134696,-6.02E-05,0.09131985,0.07472015,0.1243558,0.00372441,0.002637812,0.1730335,0.01348207
-35.11547,19.4301,-4.070769,-0.5797955,0.34116,-1.897432,-0.1098175,-0.6710565,0.03547784,-0.000681976,-0.001134696,-6.02E-05,0.09131985,0.07472015,0.1243558,0.00372441,0.002637812,0.1730335,0.01348207
-35.11547,19.4301,-4.070769,-0.5797955,0.34116,-1.897432,-0.1098175,-0.6710565,0.03547784,-0.000681976,-0.001134696,-6.02E-05,0.09131985,0.07472015,0.1243558,0.00372441,0.002637812,0.1730335,0.01348207
-35.11547,19.4301,-4.070769,-0.5797955,0.34116,-1.897432,-0.1098175,-0.6710565,0.03547784,-0.000681976,-0.001134696,-6.02E-05,0.09131985,0.07472015,0.1243558,0.00372441,0.002637812,0.1730335,0.01348207
-35.11547,19.4301,-4.070769,-0.5797955,0.34116,-1.897432,-0.1098175,-0.6710565,0.03547784,-0.000681976,-0.001134696,-6.02E-05,0.09131985,0.07472015,0.1243558,0.00372441,0.002637812,0.1730335,0.01348207
-34.9007,20.38559,-4.111734,-0.5797955,0.34116,-1.897432,-0.1098175,-0.6710565,0.03547784,-0.000681976,-0.001134696,-6.02E-05,0.09131985,0.07472015,0.1243558,0.00372441,0.002637812,0.1730335,0.01348207
-34.9007,20.38559,-4.111734,-0.5797955,0.34116,-1.897432,-0.1098175,-0.6710565,0.03547784,-0.000681976,-0.001134696,-6.02E-05,0.09131985,0.07472015,0.1243558,0.00372441,0.002637812,0.1730335,0.01348207
-34.9007,20.38559,-4.111734,-0.5797955,0.34116,-1.897432,-0.1098175,-0.6710565,0.03547784,-0.000681976,-0.001134696,-6.02E-05,0.09131985,0.07472015,0.1243558,0.00372441,0.002637812,0.1730335,0.01348207
-34.9007,20.38559,-4.111734,-0.5797955,0.34116,-1.897432,-0.1098175,-0.6710565,0.03547784,-0.000681976,-0.001134696,-6.02E-05,0.09131985,0.07472015,0.1243558,0.00372441,0.002637812,0.1730335,0.01348207
-34.9007,20.38559,-4.111734,-0.5324419,0.4256933,-1.660301,0.3757838,-0.3796232,0.5238601,-0.000681976,-0.001134696,-6.02E-05,0.09131985,0.07472015,0.1243558,0.00372441,0.002637812,0.1730335,0.01348207
-34.9007,20.38559,-4.111734,-0.5324419,0.4256933,-1.660301,0.3757838,-0.3796232,0.5238601,-0.000686577,-0.00114552,-5.53E-05,0.1108314,0.0522272,0.1243558,0.00372441,0.002637812,0.1730335,0.01348207
-34.9007,20.38559,-4.111734,-0.5324419,0.4256933,-1.660301,0.3757838,-0.3796232,0.5238601,-0.000686577,-0.00114552,-5.53E-05,0.1108314,0.0522272,0.05846048,0.006608803,0.0110452,0.1515773,0.01818696
-34.9007,20.38559,-4.111734,-0.5324419,0.4256933,-1.660301,0.3757838,-0.3796232,0.5238601,-0.000686577,-0.00114552,-5.53E-05,0.1108314,0.0522272,0.05846048,0.006608803,0.0110452,0.1515773,0.01818696
-34.9007,20.38559,-4.111734,-0.5496516,0.5026799,-1.32113,-0.05122591,-0.01797065,0.7908369,-0.000686577,-0.00114552,-5.53E-05,0.1108314,0.0522272,0.05846048,0.006608803,0.0110452,0.1515773,0.01818696
-34.9007,20.38559,-4.111734,-0.5496516,0.5026799,-1.32113,-0.05122591,-0.01797065,0.7908369,-0.000686577,-0.00114552,-5.53E-05,0.1108314,0.0522272,0.05846048,0.006608803,0.0110452,0.1515773,0.01818696
-34.9007,20.38559,-4.111734,-0.5496516,0.5026799,-1.32113,-0.05122591,-0.01797065,0.7908369,-0.000686577,-0.00114552,-5.53E-05,0.1108314,0.0522272,0.05846048,0.006608803,0.0110452,0.1515773,0.01818696
-34.9007,20.38559,-4.111734,-0.5496516,0.5026799,-1.32113,-0.05122591,-0.01797065,0.7908369,-0.000686577,-0.00114552,-5.53E-05,0.1108314,0.0522272,0.05846048,0.006608803,0.0110452,0.1515773,0.01818696
-31.00792,29.29628,-4.168777,-0.5496516,0.5026799,-1.32113,-0.05122591,-0.01797065,0.7908369,-0.000686577,-0.00114552,-5.53E-05,0.1108314,0.0522272,0.05846048,0.006608803,0.0110452,0.1515773,0.01818696
-31.00792,29.29628,-4.168777,-0.5496516,0.5026799,-1.32113,-0.05122591,-0.01797065,0.7908369,-0.000686577,-0.00114552,-5.53E-05,0.1108314,0.0522272,0.05846048,0.006608803,0.0110452,0.1515773,0.01818696
-31.00792,29.29628,-4.168777,-0.5496516,0.5026799,-1.32113,-0.05122591,-0.01797065,0.7908369,-0.000686577,-0.00114552,-5.53E-05,0.1108314,0.0522272,0.05846048,0.006608803,0.0110452,0.1515773,0.01818696
-31.00792,29.29628,-4.168777,-0.5496516,0.5026799,-1.32113,-0.05122591,-0.01797065,0.7908369,-0.000686577,-0.00114552,-5.53E-05,0.1108314,0.0522272,0.05846048,0.006608803,0.0110452,0.1515773,0.01818696
-31.00792,29.29628,-4.168777,-0.5496516,0.5026799,-1.32113,-0.05122591,-0.01797065,0.7908369,-0.000682357,-0.001139936,-4.84E-05,0.1024584,0.05449301,0.05846048,0.006608803,0.0110452,0.1515773,0.01818696
-31.00792,29.29628,-4.168777,-0.5496516,0.5026799,-1.32113,-0.05122591,-0.01797065,0.7908369,-0.000682357,-0.001139936,-4.84E-05,0.1024584,0.05449301,0.1311958,0.007747143,0.0125477,0.1619562,0.01123113
-31.00792,29.29628,-4.168777,-0.4045993,0.5153807,-0.9516336,-0.5916385,-0.1386296,0.9081477,-0.000682357,-0.001139936,-4.84E-05,0.1024584,0.05449301,0.1311958,0.007747143,0.0125477,0.1619562,0.01123113
-31.00792,29.29628,-4.168777,-0.4045993,0.5153807,-0.9516336,-0.5916385,-0.1386296,0.9081477,-0.000682357,-0.001139936,-4.84E-05,0.1024584,0.05449301,0.1311958,0.007747143,0.0125477,0.1619562,0.01123113
-31.00792,29.29628,-4.168777,-0.4045993,0.5153807,-0.9516336,-0.5916385,-0.1386296,0.9081477,-0.000682357,-0.001139936,-4.84E-05,0.1024584,0.05449301,0.1311958,0.007747143,0.0125477,0.1619562,0.01123113
-31.00792,29.29628,-4.168777,-0.4045993,0.5153807,-0.9516336,-0.5916385,-0.1386296,0.9081477,-0.000682357,-0.001139936,-4.84E-05,0.1024584,0.05449301,0.1311958,0.007747143,0.0125477,0.1619562,0.01123113
-31.00792,29.29628,-4.168777,-0.4045993,0.5153807,-0.9516336,-0.5916385,-0.1386296,0.9081477,-0.000682357,-0.001139936,-4.84E-05,0.1024584,0.05449301,0.1311958,0.007747143,0.0125477,0.1619562,0.01123113
-16.64065,37.73714,-4.123818,-0.4045993,0.5153807,-0.9516336,-0.5916385,-0.1386296,0.9081477,-0.000682357,-0.001139936,-4.84E-05,0.1024584,0.05449301,0.1311958,0.007747143,0.0125477,0.1619562,0.01123113
-16.64065,37.73714,-4.123818,-0.1606454,0.6823761,-0.09124341,-1.050559,-0.481901,2.38159,-0.000682357,-0.001139936,-4.84E-05,0.1024584,0.05449301,0.1311958,0.007747143,0.0125477,0.1619562,0.01123113
-16.64065,37.73714,-4.123818,-0.1606454,0.6823761,-0.09124341,-1.050559,-0.481901,2.38159,-0.000682357,-0.001139936,-4.84E-05,0.1024584,0.05449301,0.1311958,0.007747143,0.0125477,0.1619562,0.01123113
-16.64065,37.73714,-4.123818,-0.1606454,0.6823761,-0.09124341,-1.050559,-0.481901,2.38159,-0.000682357,-0.001139936,-4.84E-05,0.1024584,0.05449301,0.1311958,0.007747143,0.0125477,0.1619562,0.01123113
-16.64065,37.73714,-4.123818,-0.1606454,0.6823761,-0.09124341,-1.050559,-0.481901,2.38159,-0.000682357,-0.001139936,-4.84E-05,0.1024584,0.05449301,0.1311958,0.007747143,0.0125477,0.1619562,0.01123113
-16.64065,37.73714,-4.123818,-0.1606454,0.6823761,-0.09124341,-1.050559,-0.481901,2.38159,-0.000684288,-0.00113152,-4.32E-05,0.1725548,0.1067801,0.1311958,0.007747143,0.0125477,0.1619562,0.01123113
-16.64065,37.73714,-4.123818,-0.1606454,0.6823761,-0.09124341,-1.050559,-0.481901,2.38159,-0.000684288,-0.00113152,-4.32E-05,0.1725548,0.1067801,0.05596057,0.006945533,0.008469689,0.1072733,0.008594197
-16.64065,37.73714,-4.123818,-0.1606454,0.6823761,-0.09124341,-1.050559,-0.481901,2.38159,-0.000684288,-0.00113152,-4.32E-05,0.1725548,0.1067801,0.05596057,0.006945533,0.008469689,0.1072733,0.008594197
-16.64065,37.73714,-4.123818,-0.02805485,0.4365948,0.6552937,-0.7572077,-0.8895892,0.8770897,-0.000684288,-0.00113152,-4.32E-05,0.1725548,0.1067801,0.05596057,0.006945533,0.008469689,0.1072733,0.008594197
-16.64065,37.73714,-4.123818,-0.02805485,0.4365948,0.6552937,-0.7572077,-0.8895892,0.8770897,-0.000684288,-0.00113152,-4.32E-05,0.1725548,0.1067801,0.05596057,0.006945533,0.008469689,0.1072733,0.008594197
-16.64065,37.73714,-4.123818,-0.02805485,0.4365948,0.6552937,-0.7572077,-0.8895892,0.8770897,-0.000684288,-0.00113152,-4.32E-05,0.1725548,0.1067801,0.05596057,0.006945533,0.008469689,0.1072733,0.008594197
-16.64065,37.73714,-4.123818,-0.02805485,0.4365948,0.6552937,-0.7572077,-0.8895892,0.8770897,-0.000684288,-0.00113152,-4.32E-05,0.1725548,0.1067801,0.05596057,0.006945533,0.008469689,0.1072733,0.008594197
-3.441006,18.87238,-3.973001,-0.02805485,0.4365948,0.6552937,-0.7572077,-0.8895892,0.8770897,-0.000684288,-0.00113152,-4.32E-05,0.1725548,0.1067801,0.05596057,0.006945533,0.008469689,0.1072733,0.008594197
-3.441006,18.87238,-3.973001,-0.02805485,0.4365948,0.6552937,-0.7572077,-0.8895892,0.8770897,-0.000684288,-0.00113152,-4.32E-05,0.1725548,0.1067801,0.05596057,0.006945533,0.008469689,0.1072733,0.008594197
-3.441006,18.87238,-3.973001,-0.02805485,0.4365948,0.6552937,-0.7572077,-0.8895892,0.8770897,-0.000684288,-0.00113152,-4.32E-05,0.1725548,0.1067801,0.05596057,0.006945533,0.008469689,0.1072733,0.008594197
-3.441006,18.87238,-3.973001,-0.02805485,0.4365948,0.6552937,-0.7572077,-0.8895892,0.8770897,-0.000684288,-0.00113152,-4.32E-05,0.1725548,0.1067801,0.05596057,0.006945533,0.008469689,0.1072733,0.008594197
-3.441006,18.87238,-3.973001,0.006927256,0.2515974,1.203824,-0.3419661,-0.5163274,1.565113,-0.000684288,-0.00113152,-4.32E-05,0.1725548,0.1067801,0.05596057,0.006945533,0.008469689,0.1072733,0.008594197
-3.441006,18.87238,-3.973001,0.006927256,0.2515974,1.203824,-0.3419661,-0.5163274,1.565113,-0.000683604,-0.001134789,-4.46E-05,0.1563294,0.297758,0.05596057,0.006945533,0.008469689,0.1072733,0.008594197
-3.441006,18.87238,-3.973001,0.006927256,0.2515974,1.203824,-0.3419661,-0.5163274,1.565113,-0.000683604,-0.001134789,-4.46E-05,0.1563294,0.297758,0.09652977,0.001402178,4.95E-06,0.1048516,0.001446187
-3.441006,18.87238,-3.973001,0.006927256,0.2515974,1.203824,-0.3419661,-0.5163274,1.565113,-0.000683604,-0.001134789,-4.46E-05,0.1563294,0.297758,0.09652977,0.001402178,4.95E-06,0.1048516,0.001446187
-3.441006,18.87238,-3.973001,0.006927256,0.2515974,1.203824,-0.3419661,-0.5163274,1.565113,-0.000683604,-0.001134789,-4.46E-05,0.1563294,0.297758,0.09652977,0.001402178,4.95E-06,0.1048516,0.001446187
-3.441006,18.87238,-3.973001,0.006927256,0.2515974,1.203824,-0.3419661,-0.5163274,1.565113,-0.000683604,-0.001134789,-4.46E-05,0.1563294,0.297758,0.09652977,0.001402178,4.95E-06,0.1048516,0.001446187
-3.441006,18.87238,-3.973001,0.006927256,0.2515974,1.203824,-0.3419661,-0.5163274,1.565113,-0.000683604,-0.001134789,-4.46E-05,0.1563294,0.297758,0.09652977,0.001402178,4.95E-06,0.1048516,0.001446187
-0.07675351,3.875815,-3.554351,0.006927256,0.2515974,1.203824,-0.3419661,-0.5163274,1.565113,-0.000683604,-0.001134789,-4.46E-05,0.1563294,0.297758,0.09652977,0.001402178,4.95E-06,0.1048516,0.001446187
-0.07675351,3.875815,-3.554351,-0.001340148,0.06764574,1.582721,-0.1264355,-0.2781443,0.1646377,-0.000683604,-0.001134789,-4.46E-05,0.1563294,0.297758,0.09652977,0.001402178,4.95E-06,0.1048516,0.001446187
-0.07675351,3.875815,-3.554351,-0.001340148,0.06764574,1.582721,-0.1264355,-0.2781443,0.1646377,-0.000683604,-0.001134789,-4.46E-05,0.1563294,0.297758,0.09652977,0.001402178,4.95E-06,0.1048516,0.001446187
-0.07675351,3.875815,-3.554351,-0.001340148,0.06764574,1.582721,-0.1264355,-0.2781443,0.1646377,-0.000683604,-0.001134789,-4.46E-05,0.1563294,0.297758,0.09652977,0.001402178,4.95E-06,0.1048516,0.001446187
-0.07675351,3.875815,-3.554351,-0.001340148,0.06764574,1.582721,-0.1264355,-0.2781443,0.1646377,-0.000683604,-0.001134789,-4.46E-05,0.1563294,0.297758,0.09652977,0.001402178,4.95E-06,0.1048516,0.001446187
-0.07675351,3.875815,-3.554351,-0.001340148,0.06764574,1.582721,-0.1264355,-0.2781443,0.1646377,-0.000683351,-0.0011341,-4.87E-05,0.114208,0.3094992,0.09652977,0.001402178,4.95E-06,0.1048516,0.001446187
-0.07675351,3.875815,-3.554351,-0.001340148,0.06764574,1.582721,-0.1264355,-0.2781443,0.1646377,-0.000683351,-0.0011341,-4.87E-05,0.114208,0.3094992,0.1219025,0.00805195,0.01378084,0.2225355,9.92E-05
-0.07675351,3.875815,-3.554351,0.03024001,0.01847318,1.773192,-0.03317103,-0.1915128,0.5112358,-0.000683351,-0.0011341,-4.87E-05,0.114208,0.3094992,0.1219025,0.00805195,0.01378084,0.2225355,9.92E-05
-0.07675351,3.875815,-3.554351,0.03024001,0.01847318,1.773192,-0.03317103,-0.1915128,0.5112358,-0.000683351,-0.0011341,-4.87E-05,0.114208,0.3094992,0.1219025,0.00805195,0.01378084,0.2225355,9.92E-05
-0.07675351,3.875815,-3.554351,0.03024001,0.01847318,1.773192,-0.03317103,-0.1915128,0.5112358,-0.000683351,-0.0011341,-4.87E-05,0.114208,0.3094992,0.1219025,0.00805195,0.01378084,0.2225355,9.92E-05
-0.07675351,3.875815,-3.554351,0.03024001,0.01847318,1.773192,-0.03317103,-0.1915128,0.5112358,-0.000683351,-0.0011341,-4.87E-05,0.114208,0.3094992,0.1219025,0.00805195,0.01378084,0.2225355,9.92E-05
-0.07675351,3.875815,-3.554351,0.03024001,0.01847318,1.773192,-0.03317103,-0.1915128,0.5112358,-0.000683351,-0.0011341,-4.87E-05,0.114208,0.3094992,0.1219025,0.00805195,0.01378084,0.2225355,9.92E-05
0.9688781,-0.004962128,-3.219027,0.03024001,0.01847318,1.773192,-0.03317103,-0.1915128,0.5112358,-0.000683351,-0.0011341,-4.87E-05,0.114208,0.3094992,0.1219025,0.00805195,0.01378084,0.2225355,9.92E-05
0.9688781,-0.004962128,-3.219027,0.01473487,0.01813759,1.944876,-0.1041294,-0.09134948,0.4047793,-0.000683351,-0.0011341,-4.87E-05,0.114208,0.3094992,0.1219025,0.00805195,0.01378084,0.2225355,9.92E-05
0.9688781,-0.004962128,-3.219027,0.01473487,0.01813759,1.944876,-0.1041294,-0.09134948,0.4047793,-0.000683351,-0.0011341,-4.87E-05,0.114208,0.3094992,0.1219025,0.00805195,0.01378084,0.2225355,9.92E-05
