TCurr, mavlink_nav_controller_output_t.nav_roll, mavlink_nav_controller_output_t.nav_pitch, mavlink_attitude_t.yaw, mavlink_gps_raw_int_t.vel, mavlink_raw_imu_t.xgyro, mavlink_raw_imu_t.ygyro
-2.740582,-1.785237,1.069406,1.381504,2,0,1
-2.740582,-1.785237,1.069406,1.381504,2,0,1
-2.746486,-1.771134,1.075235,1.381504,2,0,1
-2.746486,-1.771134,1.075235,1.381504,2,0,2
-2.746486,-1.771134,1.075235,1.381504,2,0,2
-2.746486,-1.771134,1.075235,1.381504,2,0,2
-2.746486,-1.771134,1.075235,1.381504,2,0,2
-2.746486,-1.771134,1.075235,1.381504,2,0,2
-2.746486,-1.771134,1.075235,1.381519,2,0,2
-2.746486,-1.771134,1.075235,1.381653,2,0,2
-2.746486,-1.771134,1.075235,1.381653,2,0,2
-2.746486,-1.771134,1.075235,1.381653,2,0,2
-2.746486,-1.771134,1.075235,1.381653,3,0,2
-2.784438,-1.751679,1.095492,1.381653,3,0,2
-2.784438,-1.751679,1.095492,1.381653,3,0,1
-2.784438,-1.751679,1.095492,1.381653,3,0,1
-2.784438,-1.751679,1.095492,1.381653,3,0,1
-2.784438,-1.751679,1.095492,1.381653,3,0,1
-2.784438,-1.751679,1.095492,1.381653,3,0,1
-2.784438,-1.751679,1.095492,1.381653,3,0,1
-2.784438,-1.751679,1.095492,1.382531,3,0,1
-2.784438,-1.751679,1.095492,1.382531,3,0,1
-2.784438,-1.751679,1.095492,1.382531,3,0,1
-2.784438,-1.751679,1.095492,1.382531,88,0,1
-2.915779,-1.501894,-2.447916,1.382531,88,0,1
-2.915779,-1.501894,-2.447916,1.33574,88,0,1
-2.915779,-1.501894,-2.447916,1.33574,88,-192,118
-2.915779,-1.501894,-2.447916,1.33574,88,-192,118
-2.915779,-1.501894,-2.447916,1.33574,88,-192,118
-2.915779,-1.501894,-2.447916,1.33574,88,-192,118
-2.915779,-1.501894,-2.447916,1.33574,88,-192,118
-2.915779,-1.501894,-2.447916,1.33574,88,-192,118
-2.915779,-1.501894,-2.447916,1.344222,88,-192,118
-2.915779,-1.501894,-2.447916,1.344222,88,-192,118
-2.915779,-1.501894,-2.447916,1.344222,88,-192,118
-2.915779,-1.501894,-2.447916,1.344222,2,-192,118
-2.821195,-2.539888,0.0935187,1.344222,2,-192,118
-2.821195,-2.539888,0.0935187,1.344222,2,1,3
-2.821195,-2.539888,0.0935187,1.344222,2,1,3
-2.821195,-2.539888,0.0935187,1.344222,2,1,3
-2.821195,-2.539888,0.0935187,1.344222,2,1,3
-2.821195,-2.539888,0.0935187,1.344222,2,1,3
-2.821195,-2.539888,0.0935187,1.344222,2,1,3
-2.821195,-2.539888,0.0935187,1.345761,2,1,3
-2.821195,-2.539888,0.0935187,1.347118,2,1,3
-2.821195,-2.539888,0.0935187,1.347118,2,1,3
-2.821195,-2.539888,0.0935187,1.347118,2,1,3
-2.821195,-2.539888,0.0935187,1.347118,2,1,3
-2.886608,-2.650759,0.4794047,1.347118,2,1,3
-2.886608,-2.650759,0.4794047,1.347118,2,0,1
-2.886608,-2.650759,0.4794047,1.347118,2,0,1
-2.886608,-2.650759,0.4794047,1.347118,2,0,1
-2.886608,-2.650759,0.4794047,1.347118,2,0,1
-2.886608,-2.650759,0.4794047,1.347118,2,0,1
-2.886608,-2.650759,0.4794047,1.347118,2,0,1
-2.886608,-2.650759,0.4794047,1.347415,2,0,1
-2.886608,-2.650759,0.4794047,1.347665,2,0,1
-2.886608,-2.650759,0.4794047,1.347665,2,0,1
-2.886608,-2.650759,0.4794047,1.347665,2,0,1
-2.886608,-2.650759,0.4794047,1.347665,4,0,1
-2.93092,-2.666232,0.5139858,1.347665,4,0,1
-2.93092,-2.666232,0.5139858,1.347665,4,0,1
-2.93092,-2.666232,0.5139858,1.347665,4,0,1
-2.93092,-2.666232,0.5139858,1.347665,4,0,1
-2.93092,-2.666232,0.5139858,1.347665,4,0,1
-2.93092,-2.666232,0.5139858,1.347665,4,0,1
-2.93092,-2.666232,0.5139858,1.347665,4,0,1
-2.93092,-2.666232,0.5139858,1.347665,4,0,1
-2.93092,-2.666232,0.5139858,1.348132,4,0,1
-2.93092,-2.666232,0.5139858,1.348835,4,0,1
-2.93092,-2.666232,0.5139858,1.348835,4,0,1
-2.93092,-2.666232,0.5139858,1.348835,4,0,1
-2.93092,-2.666232,0.5139858,1.348835,5,0,1
-3.032211,-2.60351,0.4478566,1.348835,5,0,1
-3.032211,-2.60351,0.4478566,1.348835,5,0,0
-3.032211,-2.60351,0.4478566,1.348835,5,0,0
-3.032211,-2.60351,0.4478566,1.348835,5,0,0
-3.032211,-2.60351,0.4478566,1.348835,5,0,0
-3.032211,-2.60351,0.4478566,1.348835,5,0,0
-3.032211,-2.60351,0.4478566,1.348835,5,0,0
-3.032211,-2.60351,0.4478566,1.349483,5,0,0
-3.032211,-2.60351,0.4478566,1.35003,5,0,0
-3.032211,-2.60351,0.4478566,1.35003,5,0,0
-3.032211,-2.60351,0.4478566,1.35003,5,0,0
-3.032211,-2.60351,0.4478566,1.35003,3,0,0
-3.097544,-2.578604,0.3003576,1.35003,3,0,0
-3.097544,-2.578604,0.3003576,1.35003,3,0,1
-3.097544,-2.578604,0.3003576,1.35003,3,0,1
-3.097544,-2.578604,0.3003576,1.35003,3,0,1
-3.097544,-2.578604,0.3003576,1.35003,3,0,1
-3.097544,-2.578604,0.3003576,1.35003,3,0,1
-3.097544,-2.578604,0.3003576,1.35003,3,0,1
-3.097544,-2.578604,0.3003576,1.350707,3,0,1
-3.097544,-2.578604,0.3003576,1.350969,3,0,1
-3.097544,-2.578604,0.3003576,1.350969,3,0,1
-3.097544,-2.578604,0.3003576,1.350969,3,0,1
-3.097544,-2.578604,0.3003576,1.350969,4,0,1
-3.170907,-2.19229,0.5864431,1.350969,4,0,1
-3.170907,-2.19229,0.5864431,1.350969,4,1655,1150
-3.170907,-2.19229,0.5864431,1.350969,4,1655,1150
-3.170907,-2.19229,0.5864431,1.350969,4,1655,1150
-3.170907,-2.19229,0.5864431,1.350969,4,1655,1150
-3.170907,-2.19229,0.5864431,1.350969,4,1655,1150
-3.170907,-2.19229,0.5864431,1.350969,4,1655,1150
-3.170907,-2.19229,0.5864431,1.490732,4,1655,1150
-3.170907,-2.19229,0.5864431,-2.203949,4,1655,1150
-3.170907,-2.19229,0.5864431,-2.203949,4,1655,1150
-3.170907,-2.19229,0.5864431,-2.203949,4,1655,1150
-3.170907,-2.19229,0.5864431,-2.203949,98,1655,1150
-4.543987,-12.93635,-33.99292,-2.203949,98,1655,1150
-4.543987,-12.93635,-33.99292,-2.203949,98,125,-1714
-4.543987,-12.93635,-33.99292,-2.203949,98,125,-1714
-4.543987,-12.93635,-33.99292,-2.203949,98,125,-1714
-4.543987,-12.93635,-33.99292,-2.203949,98,125,-1714
-4.543987,-12.93635,-33.99292,-2.203949,98,125,-1714
-4.543987,-12.93635,-33.99292,-2.203949,98,125,-1714
-4.543987,-12.93635,-33.99292,2.065482,98,125,-1714
-4.543987,-12.93635,-33.99292,-1.283904,98,125,-1714
-4.543987,-12.93635,-33.99292,-1.283904,98,125,-1714
-4.543987,-12.93635,-33.99292,-1.283904,98,125,-1714
-4.543987,-12.93635,-33.99292,-1.283904,77,125,-1714
-4.111728,-17.43878,-14.65423,-1.283904,77,125,-1714
-4.111728,-17.43878,-14.65423,-1.283904,77,2213,-1780
-4.111728,-17.43878,-14.65423,-1.283904,77,2213,-1780
-4.111728,-17.43878,-14.65423,-1.283904,77,2213,-1780
-4.111728,-17.43878,-14.65423,-1.283904,77,2213,-1780
-4.111728,-17.43878,-14.65423,-1.283904,77,2213,-1780
-4.111728,-17.43878,-14.65423,-1.283904,77,2213,-1780
-4.111728,-17.43878,-14.65423,1.251093,77,2213,-1780
-4.111728,-17.43878,-14.65423,-2.375804,77,2213,-1780
-4.111728,-17.43878,-14.65423,-2.375804,77,2213,-1780
-4.111728,-17.43878,-14.65423,-2.375804,77,2213,-1780
-4.111728,-17.43878,-14.65423,-2.375804,8,2213,-1780
-4.511447,160.6005,-5.444834,-2.375804,8,2213,-1780
-4.511447,160.6005,-5.444834,-2.375804,8,-2388,-2325
-4.511447,160.6005,-5.444834,-2.375804,8,-2388,-2325
-4.511447,160.6005,-5.444834,-2.375804,8,-2388,-2325
-4.511447,160.6005,-5.444834,-2.375804,8,-2388,-2325
-4.511447,160.6005,-5.444834,-2.375804,8,-2388,-2325
-4.511447,160.6005,-5.444834,-2.375804,8,-2388,-2325
-4.511447,160.6005,-5.444834,1.787348,8,-2388,-2325
-4.511447,160.6005,-5.444834,-1.439696,8,-2388,-2325
-4.511447,160.6005,-5.444834,-1.439696,8,-2388,-2325
-4.511447,160.6005,-5.444834,-1.439696,8,-2388,-2325
-4.511447,160.6005,-5.444834,-1.439696,83,-2388,-2325
-4.3675,137.6562,-8.839003,-1.439696,83,-2388,-2325
-4.3675,137.6562,-8.839003,-1.439696,83,3059,-4416
-4.3675,137.6562,-8.839003,-1.439696,83,3059,-4416
-4.3675,137.6562,-8.839003,-1.439696,83,3059,-4416
-4.3675,137.6562,-8.839003,-1.439696,83,3059,-4416
-4.3675,137.6562,-8.839003,-1.439696,83,3059,-4416
-4.3675,137.6562,-8.839003,-1.439696,83,3059,-4416
-4.3675,137.6562,-8.839003,1.484258,83,3059,-4416
-4.3675,137.6562,-8.839003,0.920108,83,3059,-4416
-4.3675,137.6562,-8.839003,0.920108,83,3059,-4416
-4.3675,137.6562,-8.839003,0.920108,83,3059,-4416
-4.3675,137.6562,-8.839003,0.920108,64,3059,-4416
-3.940402,-20.60716,46.02103,0.920108,64,3059,-4416
-3.940402,-20.60716,46.02103,0.920108,64,639,-2052
-3.940402,-20.60716,46.02103,0.920108,64,639,-2052
-3.940402,-20.60716,46.02103,0.920108,64,639,-2052
-3.940402,-20.60716,46.02103,0.920108,64,639,-2052
-3.940402,-20.60716,46.02103,0.920108,64,639,-2052
-3.940402,-20.60716,46.02103,0.920108,64,639,-2052
-3.940402,-20.60716,46.02103,2.562446,64,639,-2052
-3.940402,-20.60716,46.02103,2.562446,64,639,-2052
-3.940402,-20.60716,46.02103,2.562446,64,639,-2052
-3.940402,-20.60716,46.02103,2.562446,123,639,-2052
-3.777732,15.60713,7.2804,2.562446,123,639,-2052
-3.777732,15.60713,7.2804,1.230065,123,639,-2052
-3.777732,15.60713,7.2804,1.230065,123,-1169,165
-3.777732,15.60713,7.2804,1.230065,123,-1169,165
-3.777732,15.60713,7.2804,1.230065,123,-1169,165
-3.777732,15.60713,7.2804,1.230065,123,-1169,165
-3.777732,15.60713,7.2804,1.230065,123,-1169,165
-3.777732,15.60713,7.2804,1.230065,123,-1169,165
-3.777732,15.60713,7.2804,1.373398,123,-1169,165
-3.777732,15.60713,7.2804,1.373398,123,-1169,165
-3.777732,15.60713,7.2804,1.373398,123,-1169,165
-3.777732,15.60713,7.2804,1.373398,6,-1169,165
-2.860594,-2.861488,0.50469,1.373398,6,-1169,165
-2.860594,-2.861488,0.50469,1.387849,6,-1169,165
-2.860594,-2.861488,0.50469,1.387849,6,-2,-3
-2.860594,-2.861488,0.50469,1.387849,6,-2,-3
-2.860594,-2.861488,0.50469,1.387849,6,-2,-3
-2.860594,-2.861488,0.50469,1.387849,6,-2,-3
-2.860594,-2.861488,0.50469,1.387849,6,-2,-3
-2.860594,-2.861488,0.50469,1.387849,6,-2,-3
-2.860594,-2.861488,0.50469,1.387146,6,-2,-3
-2.860594,-2.861488,0.50469,1.387146,6,-2,-3
-2.860594,-2.861488,0.50469,1.387146,6,-2,-3
-2.860594,-2.861488,0.50469,1.387146,1,-2,-3
-3.047546,-2.50671,0.2011068,1.387146,1,-2,-3
-3.047546,-2.50671,0.2011068,1.388287,1,-2,-3
-3.047546,-2.50671,0.2011068,1.388287,1,0,1
-3.047546,-2.50671,0.2011068,1.388287,1,0,1
-3.047546,-2.50671,0.2011068,1.388287,1,0,1
-3.047546,-2.50671,0.2011068,1.388287,1,0,1
-3.047546,-2.50671,0.2011068,1.388287,1,0,1
-3.047546,-2.50671,0.2011068,1.388287,1,0,1
-3.047546,-2.50671,0.2011068,1.388287,1,0,1
-3.047546,-2.50671,0.2011068,1.38866,1,0,1
-3.047546,-2.50671,0.2011068,1.389127,1,0,1
-3.047546,-2.50671,0.2011068,1.389127,1,0,1
-3.047546,-2.50671,0.2011068,1.389127,1,0,1
-3.047546,-2.50671,0.2011068,1.389127,3,0,1
-3.092564,-2.474811,0.13063,1.389127,3,0,1
-3.092564,-2.474811,0.13063,1.389127,3,1,1
-3.092564,-2.474811,0.13063,1.389127,3,1,1
-3.092564,-2.474811,0.13063,1.389127,3,1,1
-3.092564,-2.474811,0.13063,1.389127,3,1,1
-3.092564,-2.474811,0.13063,1.389127,3,1,1
-3.092564,-2.474811,0.13063,1.389127,3,1,1
-3.092564,-2.474811,0.13063,1.389497,3,1,1
-3.092564,-2.474811,0.13063,1.39002,3,1,1
-3.092564,-2.474811,0.13063,1.39002,3,1,1
-3.092564,-2.474811,0.13063,1.39002,3,1,1
-3.092564,-2.474811,0.13063,1.39002,0,1,1
-3.140809,-2.460169,0.07222545,1.39002,0,1,1
-3.140809,-2.460169,0.07222545,1.39002,0,1,2
-3.140809,-2.460169,0.07222545,1.39002,0,1,2
-3.140809,-2.460169,0.07222545,1.39002,0,1,2
-3.140809,-2.460169,0.07222545,1.39002,0,1,2
-3.140809,-2.460169,0.07222545,1.390479,0,1,2
-3.140809,-2.460169,0.07222545,1.390479,0,1,2
-3.140809,-2.460169,0.07222545,1.390479,0,1,2
-3.140809,-2.460169,0.07222545,1.390921,0,1,2
-3.140809,-2.460169,0.07222545,1.390921,0,1,2
-3.140809,-2.460169,0.07222545,1.390921,0,1,2
-3.140809,-2.460169,0.07222545,1.390921,1,1,2
-3.196765,-2.456131,0.02920856,1.390921,1,1,2
-3.196765,-2.456131,0.02920856,1.391471,1,1,2
-3.196765,-2.456131,0.02920856,1.391471,1,0,1
-3.196765,-2.456131,0.02920856,1.391471,1,0,1
-3.196765,-2.456131,0.02920856,1.391471,1,0,1
-3.196765,-2.456131,0.02920856,1.391471,1,0,1
-3.196765,-2.456131,0.02920856,1.391471,1,0,1
-3.196765,-2.456131,0.02920856,1.391471,1,0,1
-3.196765,-2.456131,0.02920856,1.392063,1,0,1
-3.196765,-2.456131,0.02920856,1.392063,1,0,1
-3.196765,-2.456131,0.02920856,1.392063,1,0,1
-3.196765,-2.456131,0.02920856,1.392063,4,0,1
-3.248259,-2.452352,-0.002699664,1.392063,4,0,1
-3.248259,-2.452352,-0.002699664,1.392742,4,0,1
-3.248259,-2.452352,-0.002699664,1.392742,4,1,2
-3.248259,-2.452352,-0.002699664,1.392742,4,1,2
-3.248259,-2.452352,-0.002699664,1.392742,4,1,2
-3.248259,-2.452352,-0.002699664,1.392742,4,1,2
-3.248259,-2.452352,-0.002699664,1.392742,4,1,2
-3.248259,-2.452352,-0.002699664,1.392742,4,1,2
-3.248259,-2.452352,-0.002699664,1.393388,4,1,2
-3.248259,-2.452352,-0.002699664,1.393388,4,1,2
-3.248259,-2.452352,-0.002699664,1.393388,4,1,2
-3.248259,-2.452352,-0.002699664,1.393388,6,1,2
-3.291715,-2.463083,-0.03365296,1.393388,6,1,2
-3.291715,-2.463083,-0.03365296,1.394062,6,1,2
-3.291715,-2.463083,-0.03365296,1.394062,6,0,1
-3.291715,-2.463083,-0.03365296,1.394062,6,0,1
-3.291715,-2.463083,-0.03365296,1.394062,6,0,1
-3.291715,-2.463083,-0.03365296,1.394062,6,0,1
-3.291715,-2.463083,-0.03365296,1.394062,6,0,1
-3.291715,-2.463083,-0.03365296,1.394062,6,0,1
-3.291715,-2.463083,-0.03365296,1.39472,6,0,1
-3.291715,-2.463083,-0.03365296,1.39472,6,0,1
-3.291715,-2.463083,-0.03365296,1.39472,6,0,1
-3.291715,-2.463083,-0.03365296,1.39472,5,0,1
-3.327577,-2.478967,-0.05806249,1.39472,5,0,1
-3.327577,-2.478967,-0.05806249,1.39544,5,0,1
-3.327577,-2.478967,-0.05806249,1.39544,5,0,1
-3.327577,-2.478967,-0.05806249,1.39544,5,0,1
-3.327577,-2.478967,-0.05806249,1.39544,5,0,1
-3.327577,-2.478967,-0.05806249,1.39544,5,0,1
-3.327577,-2.478967,-0.05806249,1.39544,5,0,1
-3.327577,-2.478967,-0.05806249,1.39544,5,0,1
-3.327577,-2.478967,-0.05806249,1.396284,5,0,1
-3.327577,-2.478967,-0.05806249,1.396284,5,0,1
-3.327577,-2.478967,-0.05806249,1.396284,5,0,1
-3.327577,-2.478967,-0.05806249,1.396284,4,0,1
-3.364148,-2.489381,-0.05002933,1.396284,4,0,1
-3.364148,-2.489381,-0.05002933,1.396915,4,0,1
-3.364148,-2.489381,-0.05002933,1.396915,4,0,2
-3.364148,-2.489381,-0.05002933,1.396915,4,0,2
-3.364148,-2.489381,-0.05002933,1.396915,4,0,2
-3.364148,-2.489381,-0.05002933,1.396915,4,0,2
-3.364148,-2.489381,-0.05002933,1.396915,4,0,2
-3.364148,-2.489381,-0.05002933,1.396915,4,0,2
-3.364148,-2.489381,-0.05002933,1.397577,4,0,2
-3.364148,-2.489381,-0.05002933,1.397577,4,0,2
-3.364148,-2.489381,-0.05002933,1.397577,4,0,2
-3.364148,-2.489381,-0.05002933,1.397577,8,0,2
-3.398068,-2.493584,-0.04539299,1.397577,8,0,2
-3.398068,-2.493584,-0.04539299,1.398285,8,0,2
-3.398068,-2.493584,-0.04539299,1.398285,8,1,1
-3.398068,-2.493584,-0.04539299,1.398285,8,1,1
-3.398068,-2.493584,-0.04539299,1.398285,8,1,1
-3.398068,-2.493584,-0.04539299,1.398285,8,1,1
-3.398068,-2.493584,-0.04539299,1.398285,8,1,1
-3.398068,-2.493584,-0.04539299,1.398285,8,1,1
-3.398068,-2.493584,-0.04539299,1.399006,8,1,1
-3.398068,-2.493584,-0.04539299,1.399006,8,1,1
-3.398068,-2.493584,-0.04539299,1.399006,8,1,1
-3.398068,-2.493584,-0.04539299,1.399006,0,1,1
-3.439881,-2.517217,-0.05145461,1.399006,0,1,1
-3.439881,-2.517217,-0.05145461,1.399571,0,1,1
-3.439881,-2.517217,-0.05145461,1.399571,0,0,1
-3.439881,-2.517217,-0.05145461,1.399571,0,0,1
-3.439881,-2.517217,-0.05145461,1.399571,0,0,1
-3.439881,-2.517217,-0.05145461,1.399571,0,0,1
-3.439881,-2.517217,-0.05145461,1.399571,0,0,1
-3.439881,-2.517217,-0.05145461,1.399571,0,0,1
-3.439881,-2.517217,-0.05145461,1.400291,0,0,1
-3.439881,-2.517217,-0.05145461,1.400291,0,0,1
-3.439881,-2.517217,-0.05145461,1.400291,0,0,1
-3.439881,-2.517217,-0.05145461,1.400291,0,0,1
-3.483923,-2.531388,-0.05032781,1.400291,0,0,1
-3.483923,-2.531388,-0.05032781,1.401028,0,0,1
-3.483923,-2.531388,-0.05032781,1.401028,0,0,2
-3.483923,-2.531388,-0.05032781,1.401028,0,0,2
-3.483923,-2.531388,-0.05032781,1.401028,0,0,2
-3.483923,-2.531388,-0.05032781,1.401028,0,0,2
-3.483923,-2.531388,-0.05032781,1.401028,0,0,2
-3.483923,-2.531388,-0.05032781,1.401028,0,0,2
-3.483923,-2.531388,-0.05032781,1.401656,0,0,2
-3.483923,-2.531388,-0.05032781,1.401656,0,0,2
-3.483923,-2.531388,-0.05032781,1.401656,0,0,2
-3.483923,-2.531388,-0.05032781,1.401656,1,0,2
0,-2.689998,0.01429709,1.401656,1,0,2
0,-2.689998,0.01429709,1.402384,1,0,2
0,-2.689998,0.01429709,1.402384,1,0,1
0,-2.689998,0.01429709,1.402384,1,0,1
0,-2.689998,0.01429709,1.402384,1,0,1
0,-2.689998,0.01429709,1.402384,1,0,1
0,-2.689998,0.01429709,1.402384,1,0,1
0,-2.689998,0.01429709,1.402384,1,0,1
0,-2.689998,0.01429709,1.402384,1,0,1
0,-2.689998,0.01429709,1.402384,2,0,1
0,-2.916959,0.09864233,1.402384,2,0,1
0,-2.916959,0.09864233,1.403712,2,0,1
0,-2.916959,0.09864233,1.403712,2,0,2
0,-2.916959,0.09864233,1.403712,2,0,2
0,-2.916959,0.09864233,1.403712,2,0,2
0,-2.916959,0.09864233,1.403712,2,0,2
0,-2.916959,0.09864233,1.403712,2,0,2
0,-2.916959,0.09864233,1.403712,2,0,2
0,-2.916959,0.09864233,1.404328,2,0,2
0,-2.916959,0.09864233,1.405,2,0,2
