TCurr, mavlink_nav_controller_output_t.nav_roll, mavlink_nav_controller_output_t.nav_pitch, mavlink_attitude_t.yaw, mavlink_gps_raw_int_t.vel, mavlink_raw_imu_t.xgyro, mavlink_raw_imu_t.ygyro
-1.661065,-0.7166155,-0.2328664,1.476656,4,-12,17
-1.661065,-0.7166155,-0.2328664,1.475804,4,-12,17
-1.661065,-0.7166155,-0.2328664,1.475497,4,-12,17
-1.661065,-0.7166155,-0.2328664,1.475583,4,-12,17
-1.661065,-0.7166155,-0.2328664,1.474511,4,-12,17
-1.661065,-0.7166155,-0.2328664,1.474532,4,-12,17
-1.661065,-0.7166155,-0.2328664,1.475667,4,-12,17
-1.661065,-0.7166155,-0.2328664,1.475987,4,-12,17
-1.661065,-0.7166155,-0.2328664,1.475944,4,-12,17
-1.661065,-0.7166155,-0.2328664,1.476771,4,-12,17
-1.661065,-0.7166155,-0.2328664,1.477805,4,-12,17
-1.661065,-0.7166155,-0.2328664,1.47852,4,-12,17
-1.661065,-0.7166155,-0.2328664,1.479395,4,-12,17
-1.661065,-0.7166155,-0.2328664,1.478371,4,-12,17
-1.661065,-0.7166155,-0.2328664,1.477981,4,-12,17
-1.661065,-0.7166155,-0.2328664,1.478358,4,-12,17
-1.661065,-0.7166155,-0.2328664,1.47892,4,-12,17
-1.661065,-0.7166155,-0.2328664,1.481159,4,-12,17
-1.661065,-0.7166155,-0.2328664,1.481357,4,-12,17
-1.661065,-0.7166155,-0.2328664,1.481357,4,-12,17
-1.661065,-0.7166155,-0.2328664,1.481357,4,-12,17
-1.661065,-0.7166155,-0.2328664,1.481357,3,-12,17
0,-0.646208,-0.3180446,1.481357,3,-12,17
0,-0.646208,-0.3180446,1.481357,3,0,0
0,-0.646208,-0.3180446,1.481357,3,0,0
0,-0.646208,-0.3180446,1.481357,3,0,0
0,-0.646208,-0.3180446,1.481357,3,0,0
0,-0.646208,-0.3180446,1.481357,3,0,0
0,-0.646208,-0.3180446,1.481357,3,0,0
0,-0.646208,-0.3180446,1.481357,3,0,0
0,-0.646208,-0.3180446,1.481357,3,0,0
0,-0.646208,-0.3180446,1.481357,1,0,0
0,-0.650919,-0.3144294,1.481357,1,0,0
0,-0.650919,-0.3144294,1.482012,1,0,0
0,-0.650919,-0.3144294,1.482012,1,0,-1
0,-0.650919,-0.3144294,1.482012,1,0,-1
0,-0.650919,-0.3144294,1.482012,1,0,-1
0,-0.650919,-0.3144294,1.482012,1,0,-1
0,-0.650919,-0.3144294,1.482012,1,0,-1
0,-0.650919,-0.3144294,1.482012,1,0,-1
0,-0.650919,-0.3144294,1.482123,1,0,-1
0,-0.650919,-0.3144294,1.482292,1,0,-1
0,-0.650919,-0.3144294,1.482292,1,0,-1
0,-0.650919,-0.3144294,1.482292,1,0,-1
0,-0.650919,-0.3144294,1.482292,2,0,-1
0,-0.6602026,-0.3097607,1.482292,2,0,-1
0,-0.6602026,-0.3097607,1.482292,2,0,0
0,-0.6602026,-0.3097607,1.482292,2,0,0
0,-0.6602026,-0.3097607,1.482292,2,0,0
0,-0.6602026,-0.3097607,1.482292,2,0,0
0,-0.6602026,-0.3097607,1.482292,2,0,0
0,-0.6602026,-0.3097607,1.482292,2,0,0
0,-0.6602026,-0.3097607,1.482549,2,0,0
0,-0.6602026,-0.3097607,1.482885,2,0,0
0,-0.6602026,-0.3097607,1.482885,2,0,0
0,-0.6602026,-0.3097607,1.482885,2,0,0
0,-0.6602026,-0.3097607,1.482885,2,0,0
0,-0.6600546,-0.3076381,1.482885,2,0,0
0,-0.6600546,-0.3076381,1.482885,2,1,1
0,-0.6600546,-0.3076381,1.482885,2,1,1
0,-0.6600546,-0.3076381,1.482885,2,1,1
0,-0.6600546,-0.3076381,1.482885,2,1,1
0,-0.6600546,-0.3076381,1.482885,2,1,1
0,-0.6600546,-0.3076381,1.482885,2,1,1
0,-0.6600546,-0.3076381,1.482774,2,1,1
0,-0.6600546,-0.3076381,1.482931,2,1,1
0,-0.6600546,-0.3076381,1.482931,2,1,1
0,-0.6600546,-0.3076381,1.482931,2,1,1
0,-0.6600546,-0.3076381,1.482931,2,1,1
0,-0.6638852,-0.301287,1.482931,2,1,1
0,-0.6638852,-0.301287,1.482931,2,0,0
0,-0.6638852,-0.301287,1.482931,2,0,0
0,-0.6638852,-0.301287,1.482931,2,0,0
0,-0.6638852,-0.301287,1.482931,2,0,0
0,-0.6638852,-0.301287,1.482931,2,0,0
0,-0.6638852,-0.301287,1.482931,2,0,0
0,-0.6638852,-0.301287,1.482981,2,0,0
0,-0.6638852,-0.301287,1.483091,2,0,0
0,-0.6638852,-0.301287,1.483091,2,0,0
0,-0.6638852,-0.301287,1.483091,2,0,0
0,-0.6638852,-0.301287,1.483091,0,0,0
0,-0.6779845,-0.2967556,1.483091,0,0,0
0,-0.6779845,-0.2967556,1.483091,0,0,0
0,-0.6779845,-0.2967556,1.483091,0,0,0
0,-0.6779845,-0.2967556,1.483091,0,0,0
0,-0.6779845,-0.2967556,1.483091,0,0,0
0,-0.6779845,-0.2967556,1.483091,0,0,0
0,-0.6779845,-0.2967556,1.483091,0,0,0
0,-0.6779845,-0.2967556,1.483091,0,0,0
0,-0.6779845,-0.2967556,1.48266,0,0,0
0,-0.6779845,-0.2967556,1.482473,0,0,0
0,-0.6779845,-0.2967556,1.482473,0,0,0
0,-0.6779845,-0.2967556,1.482473,0,0,0
0,-0.6779845,-0.2967556,1.482473,0,0,0
0,-0.687691,-0.2974327,1.482473,0,0,0
0,-0.687691,-0.2974327,1.482473,0,0,0
0,-0.687691,-0.2974327,1.482473,0,0,0
0,-0.687691,-0.2974327,1.482473,0,0,0
0,-0.687691,-0.2974327,1.482473,0,0,0
0,-0.687691,-0.2974327,1.482473,0,0,0
0,-0.687691,-0.2974327,1.482473,0,0,0
0,-0.687691,-0.2974327,1.482289,0,0,0
0,-0.687691,-0.2974327,1.48216,0,0,0
0,-0.687691,-0.2974327,1.48216,0,0,0
0,-0.687691,-0.2974327,1.48216,0,0,0
0,-0.687691,-0.2974327,1.48216,2,0,0
0,-0.7074092,-0.2955794,1.48216,2,0,0
0,-0.7074092,-0.2955794,1.48216,2,0,0
0,-0.7074092,-0.2955794,1.48216,2,0,0
0,-0.7074092,-0.2955794,1.48216,2,0,0
0,-0.7074092,-0.2955794,1.48216,2,0,0
0,-0.7074092,-0.2955794,1.48216,2,0,0
0,-0.7074092,-0.2955794,1.48216,2,0,0
0,-0.7074092,-0.2955794,1.481736,2,0,0
0,-0.7074092,-0.2955794,1.481736,2,0,0
0,-0.7074092,-0.2955794,1.481736,2,0,0
0,-0.7152314,-0.2948904,1.481736,2,0,0
0,-0.7152314,-0.2948904,1.481736,2,0,1
0,-0.7152314,-0.2948904,1.481736,2,0,1
0,-0.7152314,-0.2948904,1.481736,2,0,1
