TCurr, mavlink_nav_controller_output_t.nav_roll, mavlink_nav_controller_output_t.nav_pitch, mavlink_attitude_t.yaw, mavlink_gps_raw_int_t.vel, mavlink_raw_imu_t.xgyro, mavlink_raw_imu_t.ygyro
0,-7.439252E-05,-0.000402331,-1.365024,7,0,0
0,-7.439252E-05,-0.000402331,-1.365024,7,0,0
0,-7.439252E-05,-0.000402331,-1.365024,7,0,0
0,-0.1093358,-0.5424172,-1.365024,7,0,0
0,-0.1093358,-0.5424172,-1.365024,7,0,0
0,-0.1093358,-0.5424172,-1.365024,7,0,0
0,-0.1093358,-0.5424172,-1.365024,7,0,0
0,-0.1093358,-0.5424172,-1.387528,7,0,0
0,-0.1093358,-0.5424172,-1.387528,7,0,1
0,-0.1093358,-0.5424172,-1.387528,7,0,1
0,-0.1093358,-0.5424172,-1.387528,7,0,1
0,-0.1093358,-0.5424172,-1.387528,7,0,1
0,-0.1093358,-0.5424172,-1.387528,7,0,1
0,-0.1093358,-0.5424172,-1.387528,6,0,1
0,-0.09972396,-0.5312714,-1.387528,6,0,1
0,-0.09972396,-0.5312714,-1.388106,6,0,1
0,-0.09972396,-0.5312714,-1.388106,6,0,1
0,-0.09972396,-0.5312714,-1.388106,6,0,1
0,-0.09972396,-0.5312714,-1.388106,6,0,1
0,-0.09972396,-0.5312714,-1.388106,6,0,0
0,-0.09972396,-0.5312714,-1.388106,6,0,0
0,-0.09972396,-0.5312714,-1.388106,6,0,0
0,-0.09972396,-0.5312714,-1.388494,6,0,0
0,-0.09972396,-0.5312714,-1.388494,6,0,0
0,-0.09972396,-0.5312714,-1.388494,6,0,0
0,-0.09972396,-0.5312714,-1.388494,1,0,0
0,-0.1242676,-0.5101452,-1.388494,1,0,0
0,-0.1242676,-0.5101452,-1.388494,1,0,0
0,-0.1242676,-0.5101452,-1.388494,1,0,0
0,-0.1242676,-0.5101452,-1.388494,1,0,0
0,-0.1242676,-0.5101452,-1.388899,1,0,0
0,-0.1242676,-0.5101452,-1.388899,1,0,1
0,-0.1242676,-0.5101452,-1.388899,1,0,1
0,-0.1242676,-0.5101452,-1.388899,1,0,1
0,-0.1242676,-0.5101452,-1.389367,1,0,1
0,-0.1242676,-0.5101452,-1.389367,1,0,1
0,-0.1242676,-0.5101452,-1.389367,1,0,1
0,-0.1242676,-0.5101452,-1.389367,1,0,1
0,-0.1334406,-0.4952569,-1.389367,1,0,1
0,-0.1334406,-0.4952569,-1.389367,1,0,1
0,-0.1334406,-0.4952569,-1.389367,1,0,1
0,-0.1334406,-0.4952569,-1.389367,1,0,1
0,-0.1334406,-0.4952569,-1.389802,1,0,1
0,-0.1334406,-0.4952569,-1.389802,1,1,2
0,-0.1334406,-0.4952569,-1.389802,1,1,2
0,-0.1334406,-0.4952569,-1.389802,1,1,2
0,-0.1334406,-0.4952569,-1.389802,1,1,2
0,-0.1334406,-0.4952569,-1.389802,1,1,2
0,-0.1334406,-0.4952569,-1.389802,3,1,2
0,-0.2066618,-0.4711622,-1.389802,3,1,2
0,-0.2066618,-0.4711622,-1.390084,3,1,2
0,-0.2066618,-0.4711622,-1.390084,3,1,2
0,-0.2066618,-0.4711622,-1.390084,3,1,2
0,-0.2066618,-0.4711622,-1.390084,3,1,2
0,-0.2066618,-0.4711622,-1.390084,3,0,1
0,-0.2066618,-0.4711622,-1.390084,3,0,1
0,-0.2066618,-0.4711622,-1.390084,3,0,1
0,-0.2066618,-0.4711622,-1.390084,3,0,1
0,-0.2066618,-0.4711622,-1.390353,3,0,1
0,-0.2066618,-0.4711622,-1.390353,3,0,1
0,-0.2066618,-0.4711622,-1.390353,3,0,1
0,-0.2066618,-0.4711622,-1.390353,1,0,1
0,-0.2685215,-0.4419138,-1.390353,1,0,1
0,-0.2685215,-0.4419138,-1.390617,1,0,1
0,-0.2685215,-0.4419138,-1.390617,1,0,1
0,-0.2685215,-0.4419138,-1.390617,1,0,1
0,-0.2685215,-0.4419138,-1.390617,1,0,1
0,-0.2685215,-0.4419138,-1.390617,1,1,1
0,-0.2685215,-0.4419138,-1.390617,1,1,1
0,-0.2685215,-0.4419138,-1.390617,1,1,1
0,-0.2685215,-0.4419138,-1.390867,1,1,1
0,-0.2685215,-0.4419138,-1.390867,1,1,1
0,-0.2685215,-0.4419138,-1.390867,1,1,1
0,-0.2685215,-0.4419138,-1.390867,1,1,1
0,-0.3378292,-0.4304323,-1.390867,1,1,1
0,-0.3378292,-0.4304323,-1.390867,1,1,1
0,-0.3378292,-0.4304323,-1.390867,1,1,1
0,-0.3378292,-0.4304323,-1.390867,1,1,1
0,-0.3378292,-0.4304323,-1.390867,1,0,0
0,-0.3378292,-0.4304323,-1.390867,1,0,0
0,-0.3378292,-0.4304323,-1.390867,1,0,0
0,-0.3378292,-0.4304323,-1.391736,1,0,0
0,-0.3378292,-0.4304323,-1.39225,1,0,0
0,-0.3378292,-0.4304323,-1.39225,1,0,0
0,-0.3378292,-0.4304323,-1.39225,1,0,0
0,-0.3378292,-0.4304323,-1.39225,3,0,0
0,-0.576412,-0.3634896,-1.39225,3,0,0
0,-0.576412,-0.3634896,-1.39225,3,0,0
0,-0.576412,-0.3634896,-1.39225,3,0,0
0,-0.576412,-0.3634896,-1.39225,3,0,0
0,-0.576412,-0.3634896,-1.39225,3,0,1
0,-0.576412,-0.3634896,-1.39225,3,0,1
0,-0.576412,-0.3634896,-1.39225,3,0,1
0,-0.576412,-0.3634896,-1.392827,3,0,1
0,-0.576412,-0.3634896,-1.392827,3,0,1
0,-0.576412,-0.3634896,-1.392827,3,0,1
0,-0.576412,-0.3634896,-1.392827,5,0,1
0,-0.4312303,-0.4009541,-1.392827,5,0,1
0,-0.4312303,-0.4009541,-1.393407,5,0,1
0,-0.4312303,-0.4009541,-1.393407,5,0,1
0,-0.4312303,-0.4009541,-1.393407,5,0,1
0,-0.4312303,-0.4009541,-1.393407,5,0,1
0,-0.4312303,-0.4009541,-1.393407,5,0,0
0,-0.4312303,-0.4009541,-1.393407,5,0,0
0,-0.4312303,-0.4009541,-1.393407,5,0,0
0,-0.4312303,-0.4009541,-1.393958,5,0,0
0,-0.4312303,-0.4009541,-1.393958,5,0,0
0,-0.4312303,-0.4009541,-1.393958,5,0,0
0,-0.4312303,-0.4009541,-1.393958,1,0,0
0,-0.1636081,-0.2804039,-1.393958,1,0,0
0,-0.1636081,-0.2804039,-1.394461,1,0,0
0,-0.1636081,-0.2804039,-1.394461,1,0,0
0,-0.1636081,-0.2804039,-1.394461,1,0,0
0,-0.1636081,-0.2804039,-1.394461,1,0,0
0,-0.1636081,-0.2804039,-1.394461,1,1,0
0,-0.1636081,-0.2804039,-1.394461,1,1,0
0,-0.1636081,-0.2804039,-1.394461,1,1,0
0,-0.1636081,-0.2804039,-1.395105,1,1,0
0,-0.1636081,-0.2804039,-1.395105,1,1,0
0,-0.1636081,-0.2804039,-1.395105,1,1,0
0,-0.1636081,-0.2804039,-1.395105,2,1,0
0,-0.1271299,0.1179577,-1.395105,2,1,0
0,-0.1271299,0.1179577,-1.39586,2,1,0
0,-0.1271299,0.1179577,-1.39586,2,1,0
0,-0.1271299,0.1179577,-1.39586,2,1,0
0,-0.1271299,0.1179577,-1.39586,2,1,0
0,-0.1271299,0.1179577,-1.39586,2,0,0
0,-0.1271299,0.1179577,-1.39586,2,0,0
0,-0.1271299,0.1179577,-1.39586,2,0,0
0,-0.1271299,0.1179577,-1.396587,2,0,0
0,-0.1271299,0.1179577,-1.396587,2,0,0
0,-0.1271299,0.1179577,-1.396587,2,0,0
0,-0.1271299,0.1179577,-1.396587,2,0,0
0,-0.1178058,0.1278223,-1.396587,2,0,0
0,-0.1178058,0.1278223,-1.397009,2,0,0
0,-0.1178058,0.1278223,-1.397009,2,0,0
0,-0.1178058,0.1278223,-1.397009,2,0,0
0,-0.1178058,0.1278223,-1.397009,2,0,0
0,-0.1178058,0.1278223,-1.397009,2,0,0
0,-0.1178058,0.1278223,-1.397009,2,0,0
0,-0.1178058,0.1278223,-1.397009,2,0,0
0,-0.1178058,0.1278223,-1.397941,2,0,0
0,-0.1178058,0.1278223,-1.397941,2,0,0
0,-0.1178058,0.1278223,-1.397941,2,0,0
0,-0.1178058,0.1278223,-1.397941,4,0,0
0,-0.06463996,-0.1041419,-1.397941,4,0,0
0,-0.06463996,-0.1041419,-1.397941,4,0,0
0,-0.06463996,-0.1041419,-1.397941,4,0,0
0,-0.06463996,-0.1041419,-1.397941,4,0,0
0,-0.06463996,-0.1041419,-1.398347,4,0,0
0,-0.06463996,-0.1041419,-1.398347,4,0,0
0,-0.06463996,-0.1041419,-1.398347,4,0,0
0,-0.06463996,-0.1041419,-1.398347,4,0,0
0,-0.06463996,-0.1041419,-1.398825,4,0,0
0,-0.06463996,-0.1041419,-1.398825,4,0,0
0,-0.06463996,-0.1041419,-1.398825,4,0,0
0,-0.06463996,-0.1041419,-1.398825,2,0,0
0,0.03881421,-0.511539,-1.398825,2,0,0
0,0.03881421,-0.511539,-1.398825,2,0,0
0,0.03881421,-0.511539,-1.398825,2,0,0
