-4.54267,2.9236,-151.199,-0.00710676,0.0026399,0.000286835,2.25377,-1.97709,4800.72,0,0,0,-2.42145,0.00247827,0.000744678,2.25377,-1.97709,-0.94551,0.0736208,14,17,0,13,28,-722.95
-4.54182,2.92339,-151.221,-0.00716762,0.00267942,0.000248086,2.24891,-1.96965,4801.09,0,0,0,-2.4415,0.00247827,0.000744678,2.24891,-1.96965,-0.920602,0.0677683,13,17,0,13,28,-722.95
-4.54102,2.92571,-206.081,-0.00723198,0.00275413,0.000205852,2.28093,-1.99936,4801.7,0,0,0,-2.45361,0.00247827,0.000744678,2.28093,-1.99936,-0.940518,0.141514,13,17,0,13,28,-722.95
-4.53898,2.92908,-151.725,-0.00719047,0.00286788,0.000200752,2.27599,-1.992,4802.07,0,0,0,-2.48379,0.00247827,0.000744678,2.27599,-1.992,-0.905401,0.112226,13,17,0,13,28,-722.95
-4.53409,2.93469,-194.8,-0.00700522,0.00310463,0.000193926,2.26848,-1.98098,4802.62,0,0,0,-2.52612,0.00247827,0.000744678,2.26848,-1.98098,-0.855549,0.150432,13,17,0,13,28,-722.95
-4.52707,2.94167,-151.831,-0.00679529,0.00332371,0.000177688,2.26344,-1.97369,4803,0,0,0,-2.51529,0.00247827,0.000744678,2.26344,-1.97369,-0.861341,0.137435,13,17,0,13,28,-722.95
-4.51854,2.95265,-206.119,-0.00635614,0.00375933,0.000176498,2.29393,-2.00224,4803.6,0,0,0,-2.53974,0.00247827,0.000744678,2.29393,-2.00224,-0.867385,0.216247,13,17,0,13,28,-722.95
-4.50807,2.96607,-152.088,-0.00601022,0.00410211,0.000174918,2.28883,-1.99503,4803.97,0,0,0,-2.55566,0.00247827,0.000744678,2.28883,-1.99503,-0.84636,0.194015,13,17,0,13,28,-722.95
-4.49468,2.98059,-195.317,-0.00548098,0.00465563,0.000180307,2.28112,-1.98416,4804.52,0,0,0,-2.58539,0.00247827,0.000744678,2.28112,-1.98416,-0.808921,0.170865,13,17,0,13,28,-722.95
-4.47862,2.99502,-152.173,-0.00512837,0.0050324,0.000172978,2.27594,-1.97688,4804.89,0,0,0,-2.58921,0.00247827,0.000744678,2.27594,-1.97688,-0.799932,0.146581,13,18,0,14,28,-722.95
-4.46219,3.01194,-206.222,-0.00460469,0.00560868,0.000199347,2.30502,-2.00411,4805.48,0,0,0,-2.57162,0.00247827,0.000744678,2.30502,-2.00411,-0.846596,0.219838,13,18,0,14,28,-722.95
-4.44327,3.02939,-152.391,-0.00426386,0.00596,0.000228856,2.29982,-1.99688,4805.85,0,0,0,-2.62969,0.00247827,0.000744678,2.29982,-1.99688,-0.783317,0.181016,13,18,0,14,27,-722.95
-4.42335,3.04628,-195.652,-0.00377776,0.00642205,0.000274082,2.29198,-1.98596,4806.4,0,0,0,-2.59678,0.00247827,0.000744678,2.29198,-1.98596,-0.808387,0.157725,13,18,0,14,27,-722.95
-4.40308,3.06131,-152.444,-0.0034909,0.00666055,0.000305481,2.2868,-1.97865,4806.76,0,0,0,-2.58348,0.00247827,0.000744678,2.2868,-1.97865,-0.81651,0.123699,13,18,0,14,27,-722.95
-4.38564,3.07482,-206.137,-0.00314147,0.0069368,0.000311779,2.31472,-2.00441,4807.36,0,0,0,-2.53101,0.00247827,0.000744678,2.31472,-2.00441,-0.896902,0.128657,13,18,0,14,27,-722.949
-4.37019,3.08641,-152.737,-0.00296845,0.00707178,0.000324882,2.30965,-1.99702,4807.72,0,0,0,-2.5413,0.00247827,0.000744678,2.30965,-1.99702,-0.881542,0.114387,13,18,0,14,27,-722.95
-4.35474,3.09478,-195.933,-0.00278011,0.0071804,0.000341913,2.30196,-1.98588,4808.27,0,0,0,-2.5833,0.00247827,0.000744678,2.30196,-1.98588,-0.831857,0.0738049,12,18,0,14,27,-722.95
-4.33975,3.10066,-152.772,-0.0026661,0.00719569,0.000366759,2.29681,-1.97844,4808.63,0,0,0,-2.57012,0.00247827,0.000744678,2.29681,-1.97844,-0.839889,0.0815156,12,18,0,14,27,-722.95
-4.32566,3.10488,-206.233,-0.00251732,0.00715134,0.000429818,2.3235,-2.00283,4809.22,0,0,0,-2.58664,0.00247827,0.000744678,2.3235,-2.00283,-0.850056,0.0953717,12,18,0,14,27,-722.95
-4.31107,3.107,-152.937,-0.00244206,0.00706975,0.000450341,2.31829,-1.99538,4809.58,0,0,0,-2.61986,0.00247827,0.000744678,2.31829,-1.99538,-0.811625,0.0774784,12,18,0,14,27,-722.95
-4.29555,3.10654,-196.149,-0.00233047,0.0069354,0.000461884,2.31042,-1.98416,4810.12,0,0,0,-2.62947,0.00247827,0.000744678,2.31042,-1.98416,-0.794146,0.0556924,12,19,0,14,27,-722.95
-4.28,3.10336,-153.037,-0.00226567,0.00683522,0.00047162,2.30518,-1.97667,4810.48,0,0,0,-2.60878,0.00247827,0.000744678,2.30518,-1.97667,-0.809597,0.0416811,12,19,0,14,27,-722.95
-4.26614,3.09932,-206.012,-0.00217323,0.00671942,0.000457701,2.33065,-1.99977,4811.06,0,0,0,-2.59157,0.00247827,0.000744678,2.33065,-1.99977,-0.852278,0.0795968,12,19,0,14,27,-722.95
-4.25462,3.09418,-153.057,-0.00212537,0.00666814,0.000452724,2.3255,-1.9923,4811.42,0,0,0,-2.56553,0.00247827,0.000744678,2.3255,-1.9923,-0.873156,0.0690513,12,19,0,14,26,-722.95
-4.24568,3.08688,-196.439,-0.00206645,0.0065928,0.000460289,2.31783,-1.98104,4811.96,0,0,0,-2.54488,0.00247827,0.000744678,2.31783,-1.98104,-0.886142,0.0348082,12,19,0,14,26,-722.95
-4.23789,3.07677,-153.162,-0.00203041,0.00656503,0.000451339,2.31271,-1.9735,4812.32,0,0,0,-2.57037,0.00247827,0.000744678,2.31271,-1.9735,-0.855535,0.00602055,12,19,0,14,26,-722.95
-4.23322,3.06543,-205.77,-0.00196367,0.0065198,0.000437134,2.33721,-1.99531,4812.9,0,0,0,-2.53932,0.00247827,0.000744678,2.33721,-1.99531,-0.911082,0.0353901,12,19,0,14,26,-722.95
-4.23045,3.05317,-153.277,-0.00190111,0.00647888,0.000441005,2.33211,-1.98776,4813.26,0,0,0,-2.55593,0.00247827,0.000744678,2.33211,-1.98776,-0.889372,0.0357916,12,19,0,14,26,-722.949
-4.22741,3.03936,-196.588,-0.00179922,0.0064017,0.000459582,2.32438,-1.97644,4813.79,0,0,0,-2.60071,0.00247827,0.000744678,2.32438,-1.97644,-0.836865,0.0125446,12,19,0,14,26,-722.949
-4.22463,3.02378,-153.256,-0.00174793,0.0063559,0.000456933,2.31919,-1.96888,4814.15,0,0,0,-2.584,0.00247827,0.000744678,2.31919,-1.96888,-0.84839,-0.00291967,12,19,0,14,26,-722.949
-4.22126,3.00805,-205.748,-0.0016645,0.00629253,0.000456925,2.34244,-1.98953,4814.72,0,0,0,-2.63128,0.00247827,0.000744678,2.34244,-1.98953,-0.824352,0.0296576,12,19,0,14,26,-722.949
-4.21693,2.9931,-153.476,-0.00163923,0.00624646,0.000450055,2.33717,-1.98201,4815.08,0,0,0,-2.6404,0.00281288,0.000744678,2.33717,-1.98201,-0.809967,0.0516067,12,19,0,14,26,-722.949
-4.21197,2.97908,-196.614,-0.00161637,0.00614901,0.000415694,2.32926,-1.97079,4815.61,0,0,0,-2.62939,0.00281288,0.000744678,2.32926,-1.97079,-0.813067,0.0555475,12,20,0,14,26,-722.949
-4.20485,2.96748,-153.446,-0.0015702,0.0060835,0.000389388,2.32396,-1.96338,4815.96,0,0,0,-2.6711,0.00281288,0.000744678,2.32396,-1.96338,-0.766058,0.097223,12,20,0,14,26,-722.949
-4.19771,2.95859,-168.296,-0.00148809,0.00603214,0.000378037,2.34854,-1.98678,4816.38,0,0,0,-2.64963,0.00281288,0.000744678,2.34854,-1.98678,-0.812109,0.112736,12,20,0,14,26,-722.949
-4.18948,2.95186,-196.845,-0.00134876,0.00596126,0.000399599,2.34056,-1.97572,4816.91,0,0,0,-2.67328,0.00281288,0.000744678,2.34056,-1.97572,-0.780469,0.108001,12,20,0,14,26,-722.949
-4.17591,2.94554,-196.89,-0.00123381,0.00592345,0.000419907,2.3325,-1.96469,4817.44,0,0,0,-2.69911,0.00281288,0.000744678,2.3325,-1.96469,-0.746586,0.109487,12,20,0,14,26,-722.949
-4.16205,2.9419,-197.063,-0.0011173,0.00592882,0.000456781,2.32433,-1.95367,4817.97,0,0,0,-2.7478,0.00281288,0.000744678,2.32433,-1.95367,-0.689724,0.093739,12,20,0,13,26,-722.949
-4.14692,2.9392,-168.098,-0.00101775,0.00593216,0.000476364,2.34813,-1.97652,4818.38,0,0,0,-2.72603,0.00281288,0.000744678,2.34813,-1.97652,-0.735289,0.0938632,12,20,0,13,26,-722.949
-4.12998,2.93671,-197.127,-0.000900571,0.00592595,0.000492287,2.33992,-1.96541,4818.9,0,0,0,-2.74274,0.00281288,0.000729579,2.33992,-1.96541,-0.710377,0.0771327,12,20,0,13,26,-722.949
-4.11133,2.93426,-153.942,-0.000868622,0.00591898,0.000481508,2.33443,-1.95801,4819.25,0,0,0,-2.74756,0.00281288,0.000729579,2.33443,-1.95801,-0.700067,0.0727232,12,20,0,13,25,-722.949
-4.09078,2.9323,-197.283,-0.000852458,0.00590508,0.000463057,2.32618,-1.94694,4819.78,0,0,0,-2.75705,0.00281288,0.000729579,2.32618,-1.94694,-0.682322,0.0843771,12,20,0,13,25,-722.949
-4.06802,2.93059,-168.001,-0.000877619,0.00590097,0.000465863,2.34889,-1.96872,4820.19,0,0,0,-2.80246,0.00281288,0.000729579,2.34889,-1.96872,-0.659625,0.0796721,12,20,0,13,25,-722.949
-4.04253,2.9277,-197.352,-0.000930024,0.00590327,0.000462874,2.34045,-1.95756,4820.71,0,0,0,-2.82435,0.00281288,0.000729579,2.34045,-1.95756,-0.629296,0.0412707,12,20,0,13,25,-722.949
-4.01479,2.9231,-154.096,-0.00096118,0.00589741,0.000430278,2.3348,-1.95009,4821.06,0,0,0,-2.82435,0.00281288,0.000729579,2.3348,-1.95009,-0.623647,0.0209706,12,20,0,13,25,-722.949
-3.98574,2.91568,-197.619,-0.00100593,0.00584457,0.000365203,2.32635,-1.93881,4821.58,0,0,0,-2.80791,0.00281288,0.000729579,2.32635,-1.93881,-0.631636,-0.0178368,12,21,0,13,25,-722.949
-3.95663,2.90677,-167.771,-0.00101653,0.0057952,0.000333635,2.34803,-1.9594,4821.98,0,0,0,-2.80938,0.00281288,0.000729579,2.34803,-1.9594,-0.651845,0.00476241,12,21,0,13,25,-722.949
-3.9259,2.89595,-197.688,-0.00101958,0.00569827,0.000309325,2.33954,-1.94807,4822.5,0,0,0,-2.85138,0.00281288,0.000729579,2.33954,-1.94807,-0.601358,-0.0157187,12,21,0,13,24,-722.949
-3.89354,2.88137,-154.265,-0.00102867,0.00563002,0.00031066,2.33383,-1.94046,4822.85,0,0,0,-2.86148,0.00281288,0.000729579,2.33383,-1.94046,-0.585546,-0.076659,12,21,0,13,24,-722.949
-3.85995,2.86485,-197.861,-0.00107411,0.00552914,0.000346096,2.32525,-1.92902,4823.37,0,0,0,-2.85854,0.00281288,0.000729579,2.32525,-1.92902,-0.579903,-0.0469513,12,21,0,13,24,-722.949
-3.8264,2.84775,-167.567,-0.00113513,0.00543326,0.000400545,2.34588,-1.94859,4823.77,0,0,0,-2.85868,0.00281288,0.000729579,2.34588,-1.94859,-0.600396,-0.0218792,12,21,0,13,24,-722.949
-3.79246,2.8305,-197.962,-0.00119814,0.00526832,0.000458094,2.33728,-1.93725,4824.28,0,0,0,-2.87125,0.00281288,0.000729579,2.33728,-1.93725,-0.579226,-0.0171363,12,21,0,13,24,-722.949
-3.75951,2.81328,-154.726,-0.00122132,0.00513193,0.000467341,2.33157,-1.92972,4824.63,0,0,0,-2.8389,0.00281288,0.000729579,2.33157,-1.92972,-0.605873,-0.016721,11,21,0,13,23,-722.949
-3.72678,2.79572,-198.145,-0.00120219,0.00496454,0.00047546,2.32303,-1.91843,4825.14,0,0,0,-2.8568,0.00281288,0.000729579,2.32303,-1.91843,-0.579427,-0.0309272,11,21,0,13,23,-722.949
-3.69424,2.77957,-167.51,-0.0011841,0.00485486,0.000487613,2.34272,-1.93709,4825.54,0,0,0,-2.88549,0.00281288,0.000729579,2.34272,-1.93709,-0.570426,0.0111465,11,21,0,13,23,-722.949
-3.65993,2.7643,-198.349,-0.00115618,0.00469671,0.000468541,2.33399,-1.92587,4826.05,0,0,0,-2.93864,0.00281288,0.000729579,2.33399,-1.92587,-0.508543,-0.0013206,11,21,0,13,23,-722.949
-3.62418,2.74942,-154.814,-0.00112299,0.00458441,0.000454533,2.32811,-1.91838,4826.39,0,0,0,-2.94148,0.00281288,0.000729579,2.32811,-1.91838,-0.499827,-0.0148773,11,21,0,13,23,-722.949
-3.58591,2.73385,-198.528,-0.00105637,0.00439973,0.000407952,2.31923,-1.9071,4826.91,0,0,0,-2.9783,0.00281288,0.000729579,2.31923,-1.9071,-0.454119,-0.0458436,11,21,0,13,22,-722.949
-3.54806,2.71908,-167.298,-0.000999918,0.00426951,0.000362806,2.33786,-1.92481,4827.29,0,0,0,-2.93882,0.00281288,0.000729579,2.33786,-1.92481,-0.51224,-0.0128369,11,21,0,13,22,-722.949
-3.50893,2.70408,-198.601,-0.000902992,0.004091,0.0003088,2.32898,-1.91352,4827.81,0,0,0,-2.98539,0.00281288,0.000729579,2.32898,-1.91352,-0.456778,-0.0406113,11,21,0,13,22,-722.949
-3.46908,2.68789,-155.099,-0.000835456,0.00397337,0.000284361,2.32301,-1.90596,4828.15,0,0,0,-2.98072,0.00281288,0.000729579,2.32301,-1.90596,-0.455487,-0.072,11,21,0,13,22,-722.949
-3.42788,2.66997,-198.721,-0.000711488,0.00379628,0.000277036,2.31403,-1.89456,4828.65,0,0,0,-3.00355,0.00281288,0.000729579,2.31403,-1.89456,-0.423682,-0.0960877,11,21,0,12,21,-722.949
-3.388,2.6544,-163.953,-0.00063239,0.00366484,0.000288279,2.35337,-1.93644,4829.03,0,0,0,-2.9879,0.00281288,0.000729579,2.35337,-1.93644,-0.478667,0.00306582,11,21,0,12,21,-722.949
-3.34938,2.64011,-198.699,-0.000500138,0.00349181,0.000308843,2.34441,-1.92517,4829.53,0,0,0,-2.98652,0.00281288,0.000729579,2.34441,-1.92517,-0.471087,-0.0201955,11,21,0,12,21,-722.949
-3.31159,2.62559,-155.101,-0.000416481,0.00338972,0.000307158,2.33842,-1.91762,4829.87,0,0,0,-2.99812,0.00281288,0.000729579,2.33842,-1.91762,-0.453498,-0.0594757,11,22,0,12,21,-722.949
-3.27357,2.60982,-198.636,-0.00035779,0.00324725,0.000304683,2.32939,-1.90621,4830.38,0,0,0,-3.02576,0.00281288,0.000729579,2.32939,-1.90621,-0.416828,-0.0921309,11,22,0,12,20,-722.949
-3.23749,2.59626,-163.733,-0.000344493,0.0031573,0.000291644,2.36718,-1.94641,4830.75,0,0,0,-3.01667,0.00281288,0.000729579,2.36718,-1.94641,-0.463705,-0.007658,11,22,0,12,20,-722.949
-3.20244,2.58309,-198.708,-0.000374369,0.00303786,0.000258879,2.3581,-1.93505,4831.25,0,0,0,-3.03539,0.00281288,0.000729579,2.3581,-1.93505,-0.435912,-0.051523,11,22,0,12,20,-722.949
-3.16912,2.56936,-155.026,-0.00039892,0.00294309,0.0002588,2.35205,-1.92742,4831.59,0,0,0,-3.01643,0.00281288,0.000729579,2.35205,-1.92742,-0.448816,-0.0793841,11,22,0,12,20,-722.949
-3.13743,2.55328,-198.48,-0.00046456,0.00279164,0.000267006,2.34301,-1.91589,4832.09,0,0,0,-3.01354,0.00281288,0.000729579,2.34301,-1.91589,-0.442659,-0.134575,11,22,0,12,20,-722.949
-3.10928,2.53827,-163.306,-0.000537709,0.00267234,0.000256102,2.37938,-1.95439,4832.45,0,0,0,-3.0007,0.00281288,0.000729579,2.37938,-1.95439,-0.49187,-0.0557611,11,22,0,12,19,-722.949
-3.08216,2.52305,-198.516,-0.00067223,0.00247481,0.000242589,2.37029,-1.94288,4832.95,0,0,0,-3.05464,0.00281288,0.000729579,2.37029,-1.94288,-0.428846,-0.0903401,11,22,0,12,19,-722.949
-3.05641,2.507,-155.024,-0.000735685,0.00231121,0.000249447,2.36419,-1.93516,4833.29,0,0,0,-3.04369,0.00281288,0.000729579,2.36419,-1.93516,-0.433697,-0.112442,11,22,0,12,19,-722.949
